"Compound","Tanimoto_SC_ref0_AB","Tanimoto_SC_ref1_AB","Tversky_SC_ref0_AB","Tversky_SC_ref1_AB","Carbó_SC_ref0_AB","Carbó_SC_ref1_AB","Structure of SMILES [idcode]","SMILES"
"decoy_3526","0.375453","0.361749","0.654018","0.565761","0.400026","0.369864","ffsq@@DRlCHheEMDdd]DeSaoV\VkSUUML@CHcBX`@","O=C1N=c2ccccc2=C[C@@H]1[C@H]1CC(c2ccccc2)=NN1"
"decoy_3527","0.485962","0.573689","0.815339","0.842775","0.512717","0.570666","ffc`P@O@QiJSJvkjjrtYIQZmR@EUUMP`@@","O=c1ccc2ccc(OCCCNCc3ccco3)cc2o1"
"decoy_3528","0.311867","0.385055","0.5628","0.585057","0.379492","0.381333","fluPb@LB``@QddaTRRVtRUFJMEJtaAD@D@@@","O=S1(=O)N=C(NCc2ccccc2)c2ccccc21"
"decoy_3529","0.451813","0.548484","0.685743","0.753834","0.517112","0.540566","fluP`@DFAsHhheDhXddVB]zJVjfjjjjhRP@","O=C1CC2(CCCC2)CC(=O)N1C[C@H]1CCCCN1"
"decoy_353","0.436131","0.4681","0.635479","0.660128","0.469172","0.490992","flup`@DZbAVQQJQQQOJI\LJTTmUUMUUUP\`@","O=C(NC[C@H]1CCNC1)C1(C(=O)NC2CC2)CCC1"
"decoy_3530","0.443238","0.409439","0.714408","0.605713","0.443301","0.382442","fluH@@@PPkIDhXdldhdlDdjJVjjjijf`@@","C1=C(CCN2CCC(n3ccnn3)CC2)CCCC1"
"decoy_3531","0.335691","0.334656","0.46929","0.514868","0.353716","0.352832","fa{Q@@EI@eLknkJ{JxipPXm{PPET@EUTD@@","c1cc(N2CCCCC2)ccc1CNCc1ccc2c(c1)OCC2"
"decoy_3532","0.283449","0.36441","0.484418","0.523902","0.333417","0.364989","fhiab@LPQX@QddaTRRVfRc^BmPPQUECR@@","O=S(=O)(NCC[C@H]1CCCO1)c1ccccc1"
"decoy_3533","0.358398","0.390974","0.545752","0.5444","0.376468","0.363588","fj}H@@@Bm{IEDdTeEEidjLm{IPHJjfP@H`i@@","C1=NN=C(c2ccccc2)[C@H]1CNCCc1ccccn1"
"decoy_3534","0.350615","0.339415","0.5264","0.524583","0.3672","0.351755","fegI`@DLjLEEILlvrrzrfBdhymSAPA@QThP@@","O=C(Nc1ccccc1)C(=O)Nc1ccccc1OCCn1ccnc1"
"decoy_3535","0.459088","0.526014","0.658393","0.72135","0.489441","0.50362","fj}q@@DZbCHheDiDdcEeeZ]GIVjjjjB@haa@@","O=C(NCCc1ccccc1)[C@H]1CNCC12CCNCC2"
"decoy_3536","0.303592","0.408565","0.480781","0.572386","0.316189","0.368602","fdep`@MNbAfRJIQEYIQJcARCF`hBjeh`@@","c1nc(CNCc2ccc3c(c2)OCCO3)c[nH]1"
"decoy_3537","0.194343","0.248172","0.610757","0.651156","0.283851","0.300338","dk@PLI`BIBLdTRRLRJf{SifjZe@@","c1csc(-c2csc3nncn23)c1"
"decoy_3538","0.282518","0.372216","0.656434","0.749894","0.347457","0.402307","fhypB@LBd@HRfUwVUIS`oAhDBh@H@@@","c1ccc(CNc2ncnc3sccc23)cc1"
"decoy_3539","0.369079","0.436868","0.601087","0.614727","0.406274","0.433522","fhi`b@APP@HrRPiYIJIJcOAVjjh@HaQ@@","O=S1(=O)CC[C@H](CNCCc2ccccc2)C1"
"decoy_354","0.361845","0.456691","0.64187","0.736891","0.394773","0.466705","ffsh@D@DuZHIRiUVUW{VgMF\DmP`bBP`@B@@@","c1ccc(-n2ccc3c[n+](Cc4cccnc4)cnc32)nc1"
"decoy_3540","0.402437","0.494246","0.589911","0.69696","0.403468","0.465789","flep`@DXTAbSJsZl{f}EKUMUUUU@@@","O=C(CN1CCCCC1)NC(=O)NC1CCCCC1"
"decoy_3541","0.383884","0.387192","0.708791","0.649032","0.417576","0.396701","fbup`@DDDAVQQJIIQGJIJQdyZ``XX@@A@t@","O=C(/C=C/c1ccccc1)NNC(=O)c1cccnc1"
"decoy_3542","0.303328","0.36242","0.649296","0.650441","0.34257","0.363186","flupB@LDX@HRfUf{U]`gQBffj`@@A@@@","c1ccc(CSc2nncn2-c2ccccc2)cc1"
"decoy_3543","0.390166","0.459977","0.622833","0.63065","0.407931","0.432015","fjsH@@@N|GIDhhhhddYle^tzt_IrUj`j`jJjIHbDeHzP@`","C(=N\[C@@H]1[C@H]2CN3C[C@@H]1C[N@@](C2)C3)\c1ccc2cc[nH]c2c1"
"decoy_3544","0.278242","0.32934","0.419193","0.452399","0.311307","0.329254","fnk`P@E@xzJTsL{JvmNRuEMVtEPQUT@DPaDm@@","c1ccc2c(c1)OC[C@@H](CNC[C@@H]1COc3ccccc3O1)O2"
"decoy_3545","0.233137","0.299938","0.418798","0.450091","0.287908","0.331081","f`iaB@FF@DYHdlhhcDlDdiwjVjjfjP@@","c1coc(C[N@@](Cc2ccsc2)C2CC2)c1"
"decoy_3546","0.316814","0.423457","0.691191","0.783981","0.376612","0.441329","fhyPP@DX@pwdfU^UmRTu[pVjX@bjJEH@","O=C1NC(=O)[C@@H](c2ccc3c(c2)OCCO3)N1"
"decoy_3547","0.388656","0.334602","0.717613","0.593711","0.441539","0.377851","figqB@INSD@PeLjoZwvrnJ\e[wQtBD@DSP@P@@@","O=C(Nc1ccccc1)Nc1cccc(-c2csc3ccncc23)c1"
"decoy_3548","0.279814","0.345669","0.770479","0.776889","0.32347","0.359284","foQa@@D@RYfYWqJUXsfjBhHhPQJ`@","O=C(c1ccccc1)N1C[C@@H]2CC[C@H]1C2"
"decoy_3549","0.35846","0.456489","0.716106","0.752287","0.408602","0.428758","fhyQb@NB`cp@cIIBehdmDjLUkpUjjeffjED@","O=S1(=O)CC[C@H](n2ccc(-c3ccoc3)n2)C1"
"decoy_355","0.23848","0.337367","0.530725","0.848769","0.310003","0.395824","f`yA`@@HldrjjkQJBdYuoMUUUUUUBRbDiKR@@","O=C1C[C@H]2C[C@@H]3[C@H](CCC[C@]34CO4)C[C@H]2O1"
"decoy_3550","0.338847","0.470024","0.625416","0.74425","0.388445","0.481417","fdeY@@D\t{pPILlkzlmNRTFKTBATuP`@@","O=c1[nH]cnc2cc(NCc3nnc[nH]3)ccc12"
"decoy_3551","0.405599","0.613418","0.599126","0.821971","0.436934","0.602068","fbmPQ@MQ`bR`A@`cIIBeeHUDeDs`XirmURuUUUXMOPJ@@","O=S1(=O)CCC(S(=O)(=O)N[C@H]2C[C@@H]3CC[C@H](C2)N3)CC1"
"decoy_3552","0.385837","0.494467","0.65091","0.699493","0.430922","0.497493","fluI@@HLtXBTkjr{JxIhtTtmUKP@T@@@","c1ccc(-n2cc(CNCc3ccon3)cn2)cc1"
"decoy_3553","0.372338","0.42907","0.671864","0.669127","0.405231","0.422794","fdyPP@DD@jp\bbTRRbLrTcAbuA@qUQPu@@","O=C(NNC(=O)[C@@H]1COCCO1)c1ccccc1"
"decoy_3554","0.448296","0.365637","0.735151","0.564233","0.46765","0.379426","figH`@DTmDAdfUm]mfV]hrRlmzMjP@f``hjB@@","O=C(Nc1ccccc1N1CCCC1)c1ccc2[nH]c(=O)cnc2c1"
"decoy_3555","0.380477","0.47046","0.694226","0.728242","0.410302","0.442988","f`ip@@@RLeLljjxiZ][sUAPTTTAH@","c1ccc(C2=NCC[N@@]3CCN[C@@H]3C2)cc1"
"decoy_3556","0.438085","0.535241","0.726265","0.781027","0.450579","0.511238","fdePb@LDlD@QdbbrbbQfRdhs`qijB`bjH@@","N=C(NC1CC1)SCc1ccc2c(c1)OCCO2"
"decoy_3557","0.219179","0.327011","0.537033","0.733317","0.290072","0.373396","f`ip@@@BLeJzsJyJJL{p@UMThp@@","c1ccn2c(Cc3ccncc3)cnc2c1"
"decoy_3558","0.299506","0.392015","0.468378","0.508496","0.338213","0.367317","f`q`b@APP@HrRPiYIQITX{ruUT@DPh`@","O=S1(=O)CC[C@H](CNCc2ccccc2)C1"
"decoy_3559","0.375665","0.434926","0.771337","0.775104","0.439482","0.453974","fhiq@@DL\AIeYUg]UoAZdH@@@A@d@","O=C(/C=C/c1cccnc1)Nc1ccccn1"
"decoy_356","0.317994","0.350717","0.867365","0.595411","0.379426","0.367022","fde``@K@YdbbTRrJbRYHR`qhJBJ@B@@@","c1ccc(Cc2ccc3c(c2)OCCCO3)nc1"
"decoy_3560","0.33069","0.386419","0.465865","0.558599","0.356343","0.371294","fnkqB@IIsp@PeLwZl{{KbfgAcUmLuUUUUKUPI@@","c1cnn(C2CCN(Cc3ccc([C@@H]4CCCCO4)s3)CC2)c1"
"decoy_3561","0.403058","0.445119","0.667224","0.657376","0.449061","0.443101","ffcpb@LQKA@@cIIBhdeEelhdjw`ejmPP@@UJD@@","O=S(=O)(NCc1ccc(-n2ccnc2)cc1)c1ccccc1"
"decoy_3562","0.273716","0.312053","0.731059","0.739473","0.359878","0.36497","foQa@@F@Rf_fY\TtxujYjjjjQrB`@","c1coc(CN2[C@H]3CCC[C@@H]2CCC3)c1"
"decoy_3563","0.381152","0.390981","0.60198","0.605551","0.396984","0.401648","fewI`@DDlxA`yEDhddmBeMHhTj\ekIQsZ`PajZh@H`@@","O=C(NNC(=O)C1(c2ccccc2)CC1)c1n[nH]c(=O)c2ccccc12"
"decoy_3564","0.297903","0.502353","0.583328","0.890826","0.356405","0.509466","fdyQB@ARx@HReYewmUFCFjA``@@@@","O=C(CSCc1cccnc1)Nc1ccccc1"
"decoy_3565","0.527587","0.621553","0.752424","0.774118","0.54408","0.582306","f`qq@@DB|AIeeV]yF]yjjjjjhXP@","O=C(NCC1CCNCC1)[C@H]1CCCNC1"
"decoy_3566","0.331802","0.404588","0.553905","0.843959","0.342608","0.388519","fj}``@D@UdTTRQRTTRbsNASdkUKUTDPTPt`@","O=c1ccccn1CCCO[C@H]1CCCc2ccccc21"
"decoy_3567","0.330723","0.355806","0.612754","0.587439","0.360617","0.355841","fbuP`@DD@kHheDdhceDeHr\mPPLL@@@`Z@","O=C(/C=C/c1ccccc1)NNC(=O)c1ccccc1"
"decoy_3568","0.481887","0.418176","0.693828","0.650501","0.503085","0.476346","fewY@@JZ]yNPYHdlhdleDeBhdbTUjJQsjjjj`@h@J@@@","c1ccc(Nc2ncnc(CN3CCC(N4CCOCC4)CC3)n2)cc1"
"decoy_3569","0.278598","0.333018","0.415488","0.491756","0.320479","0.342186","faw``@D`IdTTRTfRRTSRbYK`kQ\gpV}Zjj`hJjjJHbEQReh@","O=C1CC[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CC[N@@]3CC2CCC2)[C@H]1O5"
"decoy_357","0.309697","0.364444","0.565499","0.603745","0.346071","0.374238","fa{HB@LZLT@QdbbbRRRNbbTVEiUlu[v`@@H`@@@@@@","c1ccc(Sc2cc(Nc3cccc4ncccc34)ncn2)cc1"
"decoy_3570","0.278323","0.436628","0.667726","0.826161","0.355207","0.482513","f`ih@@@XhKRTsvoJtXJSoA@Tp@D@@@","Nc1ncnc2c1ccn2-c1ccccn1"
"decoy_3571","0.31229","0.398981","0.489391","0.527785","0.34777","0.38402","flu`b@FVB@HRf_VUmWECNbffZ`BJjH@@","c1csc(CNCc2ccc3c(c2)OCCCO3)c1"
"decoy_3572","0.325842","0.418638","0.471362","0.560048","0.341451","0.392458","fjcH`@JR}dBTiWYWYeXeIJbUNZjjjiZfihLP@","c1cc(C[N@]2CC[C@H](N3CCOCC3)C2)c2nonc2c1"
"decoy_3573","0.309805","0.409505","0.593488","0.674848","0.348907","0.401703","fhipB@DXB@HRYVUYwU[pVjB@@@@@@","S=C(NCc1ccncc1)Nc1ccccc1"
"decoy_3574","0.410315","0.483469","0.675938","0.680982","0.430422","0.433763","fhyp@@@TteLknlkbgA^CHPEUUQ@@@","c1nc2cc(CCN3CCCCC3)ccc2[nH]1"
"decoy_3575","0.347291","0.429036","0.732669","0.764812","0.407782","0.453011","fhehB@LDirP@cIEEDmBddbTxKQoAijjeiYiBHq@@","C1=c2ccccc2=N[C@H]1[C@@H]1Nn2cnnc2S1"
"decoy_3576","0.396618","0.371674","0.620544","0.546609","0.398035","0.374673","fj}pBDLV\@HqNRIKJIJEIQIXHkVRtm@AM@A@BAh","C(=N/Nc1ccccc1)\c1cccc(C[n+]2ccsc2)c1"
"decoy_3577","0.383432","0.568626","0.601208","0.780133","0.412032","0.532151","f`qQ`@DF@irSKJl{rL{sUUUUUPx`@","O=C(NC[C@H]1COCCO1)C1CCNCC1"
"decoy_3578","0.335328","0.370359","0.611114","0.596181","0.393689","0.41927","fbmpP@DXrCdoYEEDdmMDhcbL]zJVjfViefh@@","N=c1ccc2c(CN3C(=O)NC(=O)C3=O)ccoc-2c1"
"decoy_3579","0.368315","0.368379","0.637312","0.565958","0.422658","0.39796","fewP`@G]@sIEElhdhUDeeDebfcIrN]UT@EUU@ADP``@","c1cc(CN2CCC(c3cccnc3)CC2)cc(OC[C@H]2CCCO2)c1"
"decoy_358","0.304688","0.365972","0.677557","0.681122","0.356942","0.382794","fb}@`@@ArJJJJIIFFK\djqoIrtCDTTtqVNSR}@@","O=C1C2=C[C@@H]3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21"
"decoy_3580","0.318933","0.387216","0.657818","0.673814","0.369826","0.378768","fb}q@@DLTAIfYeUuwbmF]ENVjdF`@B@@@","O=c1c2[nH]c3ccccc3c2ncn1-c1ccccc1"
"decoy_3581","0.395412","0.460964","0.741372","0.81801","0.445807","0.488612","fnsPb@NJeX@PeL~mjlk[bb\u[SMSUP@UQ@@@","O=C(NCCOc1ccc2c(c1)CCC2)NCCc1cccs1"
"decoy_3582","0.399838","0.384987","0.625828","0.638173","0.443674","0.421862","fewi@@LD]fXLdTTRRVJTRVTRPmJLgHyt@@@UUUUPT@@","c1cnc(Oc2ccc(CN3CCN(C4CCNCC4)CC3)cc2)nc1"
"decoy_3583","0.307385","0.398917","0.562096","0.611283","0.37204","0.394868","fhiQb@LJ`bP@cIIBhddXdiJ|EZfi`@`@@","O=S(=O)(NCCc1ccccc1)c1cnoc1"
"decoy_3584","0.544553","0.64193","0.756263","0.800629","0.578314","0.650777","fdyQb@A^`aP@cIIBedieDeQ`XkUUMUURJHr@@","O=C(C[C@H]1CCCNC1)NC[C@H]1CCS(=O)(=O)C1"
"decoy_3585","0.298697","0.412653","0.521049","0.651668","0.358979","0.413623","fj}Qb@LQ``h@cIIBhhddilh]NlFJUj@@@beB@@","C=C1C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc21"
"decoy_3586","0.334878","0.433999","0.664547","0.764805","0.363117","0.43318","fbmp`@DFR@JSLrjllcZlgKUAPQTuB@@","O=C(c1ccccc1)N1CCN(Cc2ccno2)CC1"
"decoy_3587","0.473203","0.437235","0.701808","0.648215","0.464022","0.424903","fewY@@LRMZhpYHhhdhddhT\eDaFtGrQsh@@@`HjiPH@@","c1cnc2c(Oc3cc(NCCCn4ccnc4)ncn3)cccc2c1"
"decoy_3588","0.303887","0.349465","0.722853","0.710619","0.403901","0.418947","fjcpA@LJt@HPDILlmrj{iFVB{vRmUPTBeKEPI@@","S=C1S[C@H](C2N=c3ccccc3=N2)CN1c1ccccc1"
"decoy_3589","0.364515","0.401034","0.639905","0.588628","0.401061","0.409404","fdeP`@CQ@aIe[Y~UhrV`qZd@bjjH@@","O=c1ccc2cccc(CN3CCNCC3)c2o1"
"decoy_359","0.323935","0.48768","0.498145","0.701032","0.367487","0.505008","fhyP`@INAaJZ]{yWCAJ|FjjjjjjQqZ`@","C1CNC[C@H](N[C@@H]2CCCC3(C2)OCCO3)C1"
"decoy_3590","0.336066","0.464154","0.644548","0.741631","0.366215","0.4431","fdeq`@DLLBd\bbTTJRtRSNJtFKTp@UUQ@@@","O=c1[nH]c2ccc(N3CCOCC3)cc2[nH]c1=O"
"decoy_3591","0.411965","0.425369","0.573054","0.616339","0.383323","0.417203","figI`@DXIT@mILrkMn}roQc`ykt[UTtuTuTmL@@","O=C(CC1=c2ccccc2=NC1)NN1C(=O)NC2(CCCCC2)C1=O"
"decoy_3592","0.277956","0.38879","0.544452","0.71189","0.321569","0.384184","fhyQ@@HD@eKOLjo`aoNCRtEAQQ@@@","c1ccc(-c2nc(C3CCCCC3)no2)cc1"
"decoy_3593","0.444573","0.526651","0.642887","0.729753","0.438325","0.495988","fnkI@@LD\TFRJJIIKRiQQIBthqZe[P@@AUUUAVOHLK@@","c1cnc(Oc2cccc(CN[C@H]3C[N@]4CC[C@H]3CC4)c2)nc1"
"decoy_3594","0.302518","0.38131","0.638165","0.665069","0.354852","0.376916","f`iP`@DX@yIeUWYRTEIwfj@Jj`hZP@","O=c1[nH]c2ccc(C[C@H]3CCOC3)cc2[nH]1"
"decoy_3595","0.376789","0.376949","0.741435","0.663521","0.429226","0.397774","fbmp`@DXB@RSKJsj}mNV|gKST`aDuBBBh","O=C1N=C/C(=C/c2ccc[nH]2)C(=O)N1c1ccccc1"
"decoy_3596","0.275625","0.367592","0.681896","0.815068","0.360528","0.426443","f`iQ@@JN@eJzrmiJZL{uUT@ETP@@","c1cc2c(cc1CN1CCOCC1)CCN2"
"decoy_3597","0.296719","0.406909","0.671485","0.791693","0.359674","0.428429","f`iHB@AZLx@PeLkzlnJ\D{uLuUTmP@@","c1cn(CCN2CCc3sccc3C2)nn1"
"decoy_3598","0.32912","0.312678","0.50596","0.522159","0.383345","0.3502","fmoh`@DYKMXDyEEEDdeDleL\hdJVoQKM[UUUUUMTuULIP@","O=C(NCC1=CN=NC1)[C@H]1CN(C(=O)C2CCCCC2)CC12CCNCC2"
"decoy_3599","0.297645","0.35968","0.696285","0.702315","0.356599","0.372658","fhya@@F@RYfUW]dYVoAZBPh@@@@@","O=C(c1ccccc1)c1cc2ccccc2[nH]1"
"decoy_36","0.305128","0.384119","0.874033","0.907456","0.374062","0.408204","fhia@@@`ReYU^uekpZhHH@@@@@","c1ccc(COCCCc2ccncc2)cc1"
"decoy_360","0.238293","0.339563","0.644159","0.764394","0.328698","0.376249","f`ipA@BT|@HpDYHhdXheEbTuYwje`@@H@@@","c1cc(Sc2nncs2)c2ccncc2c1"
"decoy_3600","0.323916","0.407534","0.669466","0.702764","0.383216","0.428692","fhyQ@@FVAdbbvTTRbNJFmxMUT@@AABB@@","c1ccc2c(NC[C@H]3CCCO3)ccnc2c1"
"decoy_3601","0.272524","0.313295","0.66704","0.666445","0.346839","0.36848","ffspA@LLt@HTDYHhmDdhXmhdlTdjwbuifYij`@i@@@","c1ccc(Cn2cccc2-c2csc(-c3cscn3)n2)cc1"
"decoy_3602","0.407707","0.529606","0.569991","0.719523","0.403912","0.506689","fdyQb@LA`aP@cIIBdhhddmXOhkUUUUUTNH@","O=S(=O)(CC1CCNCC1)NC[C@H]1CCCCO1"
"decoy_3603","0.315011","0.426331","0.696648","0.809353","0.382388","0.48706","fdeQ@@DV@drmkkJtYIPXmT@E@A@@@","O=C1CCc2cc(Cc3ccccn3)ccc2N1"
"decoy_3604","0.41288","0.516443","0.748845","0.828016","0.479954","0.551006","fdeIB@LDXxP@cIEDdiXhdlsagAcUULuTltHH@","O=C(CS[C@H]1NCNN1)C1=c2ccccc2=NC1"
"decoy_3605","0.38732","0.372959","0.604954","0.545719","0.389854","0.356162","fewiBDLDT{L`AFIrQQJIQQKIIJJkBmEj\cgPTC@TE@@@`@@","O=C(CSc1nc2[nH]ncc2c[n+]1-c1ccccc1)Nc1ccccc1"
"decoy_3606","0.302297","0.379011","0.57898","0.60856","0.344699","0.365132","fbmp`@DXLCbSLj|rjyF^SGKUSP@@AAAd@@","O=C1N[C@H](c2ccccn2)C(=O)N1Cc1ccccc1"
"decoy_3607","0.471436","0.500625","0.630147","0.73184","0.461908","0.482127","fakI`@DXuDCEILjzvrnriJAbwkUMSUUUUUPh`@","O=C(CC[C@@H]1NC(=O)NC1=O)NC1CCN(C2CCCCC2)CC1"
"decoy_3608","0.355336","0.440158","0.57108","0.635581","0.415043","0.521457","figY@@LTXIrPISO[JkzlkbdmV}t]L`@AET@D@@@","c1ccc(NCCNc2nnc(-c3nnco3)c3ccccc23)cc1"
"decoy_3609","0.337247","0.401414","0.664914","0.680653","0.423603","0.460978","fiwq@@LV\CIEEDhhddhkMefREXpTuzN`@H@h@@B@HRP@","Nc1ncnc2c1[C@@H](c1ccccc1)c1ccc3ccccc3c1O2"
"decoy_361","0.332982","0.40661","0.511253","0.641886","0.363275","0.415801","facXp@DTeZMPBTEOTfUV[uYo^kVjifjfZi`@@","O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1"
"decoy_3610","0.342489","0.387027","0.541982","0.539761","0.369067","0.392488","fbm`Q@NPQIP@`PQddaRrdLRTrhspTyVjiX@JhhTP@","O=S1(=O)CC[C@H](NS(=O)(=O)c2ccc3c(c2)CCC3)C1"
"decoy_3611","0.400628","0.572651","0.649391","0.779471","0.434318","0.54716","f`qP`@DJ@IIeeV]yF]yjjjjjdXgD@","O=C(NC[C@H]1CCCCN1)[C@@H]1CCCOC1"
"decoy_3612","0.421351","0.521614","0.625129","0.717669","0.416422","0.471828","ffsq@@HVjAJVVVW^]|Td[rRuiBH@`hj``@@","c1ccc(-c2noc3c(CN4CCNCC4)cccc23)cc1"
"decoy_3613","0.259098","0.378392","0.785096","0.944206","0.345395","0.425343","fgApB@LDh@HrQQQKPiDipQkTsT@D`@@","c1ccc(-c2nn3ccnc3s2)cc1"
"decoy_3614","0.367455","0.423422","0.629258","0.654344","0.394069","0.416391","fj}H`@DX\DElbbbTJVTrbRhqVleZj@BZ@A@@@","O=C(Nc1ccccn1)c1ccc(-n2cc[nH]c2=O)cc1"
"decoy_3615","0.431886","0.516577","0.597424","0.711685","0.460421","0.563201","fnsHP@DXTDGIMrJJIHsJIKJIHcOAjujifjjjjj@@","O=C(CN1C(=O)CNC1=O)NC1CCN(C2CCOCC2)CC1"
"decoy_3616","0.269885","0.352077","0.636209","0.914108","0.377568","0.444731","foAa@@A@Rf_Ue\TlzfZh@H@@","c1ccc(NCCCc2ccco2)cc1"
"decoy_3617","0.388311","0.527085","0.653061","0.784284","0.410292","0.477893","flmP`@DV@KHhhheDlecBLMzshiZhF`hjbhTP@","O=C1c2ccccc2C(=O)N1[C@H]1CC[N@@](C2CC2)C1"
"decoy_3618","0.311236","0.412965","0.687717","0.794384","0.376795","0.474931","fdeQ@@D^@drmkkJtYIPXmT@E@A@@@","O=C1CCc2cc(Cc3cccnc3)ccc2N1"
"decoy_3619","0.338011","0.315158","0.521246","0.438402","0.359061","0.316829","ff}pb@DXhqP@aIeYv[eUxesUiji`@@@@Pp`","O=C(NNC(=S)/N=C(\O)Cc1ccccc1)c1ccccc1"
"decoy_362","0.337738","0.397591","0.82654","0.820625","0.364577","0.388556","fluAb@HNb@HRkeV]{TVk^behH@@bhJ@J@@","[O-][S@@+](Cc1ccc2c(c1)OCCO2)c1ccccc1"
"decoy_3620","0.353341","0.411599","0.653634","0.661527","0.386625","0.384037","ffkP`@DDAKHhhhdheeMJeSagF}xIZmURuSP@UPsBXnSRMOJGH","O=C1[C@@H]2[C@H](C(=O)N1/N=C/c1ccccc1)[C@@H]1C=C[C@H]2[C@@H]2C[C@H]12"
"decoy_3621","0.284088","0.371702","0.538009","0.612235","0.331938","0.385895","f`qQb@LR`cP@cIIBhdeEdjsoKTDEEE@R@@","O=S(=O)(NC[C@H]1CCCO1)c1cccnc1"
"decoy_3622","0.269199","0.327109","0.673416","0.68001","0.334129","0.359328","foQpB@LBd@HRfUweRTxJsjA@jjb@@","c1nc(N2CCCCC2)c2ccsc2n1"
"decoy_3623","0.252625","0.342979","0.522876","0.683464","0.318782","0.369422","fluQB@LFt@HrQQJKIRjIHeIJbfiZeZ@B`@@","O=C(Nc1ccccc1)c1ccsc1-n1cccc1"
"decoy_3624","0.374125","0.449691","0.628556","0.647749","0.436594","0.459436","fhiPR@NZ`bPPAFRREKJYQITYxJuUMUUTJH@","O=C(CN1CCOCC1)N[C@H]1CCS(=O)(=O)C1"
"decoy_3625","0.344498","0.332209","0.526466","0.47985","0.370036","0.350892","fewyB@DX\whyv@DYEEDhTlieDeMLjLUkMQsZj@BZ@HZdD@@","O=C(Nc1cccc(-c2nnn[nH]2)c1)c1ccc(-n2cc[nH]c2=S)cc1"
"decoy_3626","0.348752","0.433737","0.715442","0.747904","0.412141","0.441446","fluP`@DB@kHhddhhehTbTMZJVijfT@JDDSD@","O=C1C=C(C(=O)c2ccccc2)[C@H]([C@H]2C=CC=N2)N1"
"decoy_3627","0.356088","0.362543","0.572665","0.545696","0.384163","0.350438","fjmHb@DXhUf`ABSJssKsnzNRmMTC@@@@HXP","O=C(NNC(=S)/N=C(\O)c1ccccc1)c1ccncc1"
"decoy_3628","0.273233","0.382024","0.635722","0.756414","0.34172","0.412563","f`iQP@DX@IQoYEEDeEeBf\uYwfjffjjlTTeZ@@","O=c1ccn([C@@H]2OC[C@H]3OCO[C@H]32)c(=O)[nH]1"
"decoy_3629","0.288587","0.342772","0.614868","0.606626","0.371593","0.394966","fhyPB@JF@DISLnJxhIW`tEAD@DDDH@","c1ccc(CC[C@H]2Nc3ccccc3S2)nc1"
"decoy_363","0.408248","0.524232","0.66144","0.792871","0.461119","0.577445","fdeq@@FZBCIEDhlThdeQgAAcUUUUUURHSB@@","C1C[C@H]2OCCN(CCN3CCCNCC3)[C@@H]2C1"
"decoy_3630","0.381103","0.463498","0.59436","0.724946","0.399272","0.450717","fjcHB@LBUh@PeLkslrjdipTRisPHEUUUTT@@","c1cc2c(N3CCCCC3)nc(CN3CCCC3)nc2s1"
"decoy_3631","0.452279","0.527885","0.68939","0.742604","0.501191","0.519308","fdePQ@MQ`bR`A@`cIIBeeHUDdsegAbmURuUUVCJr]@@","O=S1(=O)CCC(S(=O)(=O)N[C@H]2[C@@H]3CNC[C@@H]32)CC1"
"decoy_3632","0.319716","0.410859","0.475127","0.568178","0.352532","0.41161","fdep`@EN|CBTt{zkKa`iAcUUUUMUH@@","c1c[nH]c(CCNC2CCC3(CC2)OCCO3)n1"
"decoy_3633","0.27231","0.361499","0.603912","0.725559","0.338847","0.378006","flmpB@LBd@HRfUwe[TeNBlzJZA@jh@H`@@","c1ccc2c(c1)CCN(c1ncnc3sccc13)C2"
"decoy_3634","0.315686","0.359358","0.609675","0.604345","0.361437","0.358495","fdy``@D@TdrrjJrtFKTDDP@@@@","O=C(NCCOc1ccccc1)c1ccccc1"
"decoy_3635","0.444412","0.459484","0.682055","0.731251","0.455747","0.451013","fj}pb@LFCA@@cIICDdhldmLiF\GIUjjjjjjj@@","O=S(=O)(CC1CCNCC1)N1CCN(C2CCCC2)CC1"
"decoy_3636","0.403516","0.348943","0.693717","0.564682","0.420054","0.365903","fnsaR@OJtzNPAFRJIIKPiSJZIXirUVtsUMSSSUH@@","O=C(COC(=O)c1csc2c1CCCC2)NC(=O)c1ccco1"
"decoy_3637","0.311477","0.298708","0.471735","0.485552","0.31933","0.304863","figQ@DAN@JTieU{eU~UyHs`izN``bP`b@@`@@","c1ccc(Cn2c[n+](CCOc3ccccc3)c3ccccc32)cc1"
"decoy_3638","0.464274","0.426883","0.667396","0.648231","0.47514","0.440465","fmoX@@@XIRV\dTTRvbbRRqRbRisrXyflBHhJBbh@@`@@","c1ccc(CN2CCN(Cc3ncnc(Nc4ccccc4)n3)CC2)cc1"
"decoy_3639","0.379837","0.404451","0.583117","0.589452","0.401073","0.421204","fnkHR@LZ}fBCN@DYIHUDheEBdchkPXisUjuURsMUUKPH`@","O=S(=O)(NCc1ccco1)[C@H]1C=NC=C1c1nnc(C2CC2)o1"
