"Compound","Tanimoto_SC_ref0_DB","Tanimoto_SC_ref1_DB","Tversky_SC_ref0_DB","Tversky_SC_ref1_DB","Carbó_SC_ref0_DB","Carbó_SC_ref1_DB","DockingScore","Structure of SMILES [idcode]","SMILES"
"decoy_3239","0.303986","0.354891","0.52046","0.587547","0.359082","0.356927","-3.801","fnsI`@DXDxG@yEEDdXdleLhdQakUZuTuUTuUU@@@","O=C(CC1CCCC1)NC1CCN(CN2C(=O)CNC2=O)CC1"
"decoy_3240","0.396287","0.363871","0.830642","0.71035","0.470479","0.430454","-4.544","flmHA@LRUh@QxHrQQQIQJXphcAVtzJZ@@H`fhD@@","Nc1ncnc2c1sc1nc(-c3cccs3)ccc12"
"decoy_3241","0.262519","0.248095","0.68698","0.388047","0.346975","0.317585","-5.92","f`qa@@E@RfUWyWdg^hHHjjH@@","c1ccc(OCCCN2CCCCC2)cc1"
"decoy_3243","0.350252","0.46611","0.569232","0.667473","0.448166","0.478489","-6.935","fnkq@@DVbCHhdhhhdeEeTc^\dLZmZh@H@h@@`@@","O=C(Cc1cnc2ccccc2c1)Nc1cccc2c1CNC2"
"decoy_3244","0.28296","0.296767","0.409523","0.482462","0.352586","0.359368","-5.435","fjmq`@DXdAblbbRbrbbRQR]{IVjZjjjjj@d@","O=C(CN1CCCCCCC1)NC(=O)NC[C@H]1CCCO1"
"decoy_3245","0.232808","0.258647","0.455915","0.437553","0.295695","0.297474","-1.561","fbmpa@LF}A@@aPQddaTTRTQbrUitTyVi`fBaX`@@","O=S(=O)(Nc1ccccc1-n1cccn1)c1ccsc1"
"decoy_3246","0.303863","0.23893","0.544684","0.416248","0.363019","0.295495","-4.04","figH`@DR}d@|bbTTTRRTvNbRtFt_IzMj@@@@BjhB@@","O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc2nccnc12"
"decoy_3248","0.371224","0.419918","0.627404","0.68426","0.397718","0.439747","-6.046","foAQ@@DT@drlrjz\ZsUUUUT@@","O=C(CN1CCCC1)NC1CCCCC1"
"decoy_3249","0.333745","0.241126","0.713874","0.376478","0.410667","0.308598","-5.472","fbsa@@L`rQQQIQQSRIxhJv`fb{r\tEAUEUTUUDRbXiSt@@","c1cc2c3c(c1)O[C@@H]1[C@H]4CC[C@@]5(CC4)[C@@H](C2)NCC[C@]315"
"decoy_3250","0.307496","0.289856","0.495724","0.462189","0.364047","0.332718","-5.686","fa{x@@@XhkSjiSJvj{LjmNJtWmVaAESTE@hQ@@@","c1ccc(-n2ncc3c(NCCCn4ccnc4)ncnc32)cc1"
"decoy_3251","0.297279","0.343494","0.49875","0.529295","0.35844","0.386347","-6.053","ff}pRBLZSACb`BDrWlddJbRRvfbRbcYjmPPQL@P@@@","O=C(NCCNS(=O)(=O)c1ccccc1)c1ccc[n+]([O-])c1"
"decoy_3252","0.309511","0.304316","0.778882","0.728919","0.386727","0.378553","-5.711","fhyP@@@XRe^UnupRVoAZZjh@JDT`d@","c1ccc([C@@H]2CCC[C@@H](n3ccnc3)C2)cc1"
"decoy_3253","0.257375","0.26297","0.489611","0.477573","0.318707","0.31127","-4.774","fa{q`@LJRAAdfUU]nUnteARceoVj@JX@be@`@@","O=C(Nc1ccc2[nH]c(=O)oc2c1)c1cccc(-n2cccc2)c1"
"decoy_3254","0.289572","0.29792","0.664219","0.624921","0.389996","0.379128","-5.018","dgD`Dqnt@cHhhdcDdSG[USUUTB`@","O=c1[nH][nH]c(=S)n1C[C@H]1CCCOC1"
"decoy_3255","0.261282","0.279556","0.536003","0.50939","0.333406","0.320727","-3.382","fbmQ@@DR@drsZk|kSfkIrtsULp@L@aQ@","O=C1N=c2ccccc2=C/C1=C/NCc1ccccc1"
"decoy_3257","0.21686","0.218188","0.414139","0.378737","0.290175","0.279721","-5.321","fj}PR@L^`aNPAFRREQQIIZEJZ]XJRkT@@AELD@@","O=C1COc2ccc(NS(=O)(=O)c3ccccc3)cc2N1"
"decoy_3258","0.251343","0.249527","0.510511","0.438833","0.321427","0.29116","-3.923","foAPb@NF``@QddaRrTRUFV\mUT@DPh`@","O=S1(=O)CC[C@H](NCc2cccnc2)C1"
"decoy_3259","0.274151","0.25211","0.426165","0.440603","0.328404","0.310512","-6.404","feoa@@G@rQQRJIKDiJIJY\djqgUZN]ATQQU@AUDP@@","c1ccc2c(c1)CCC1(CCN(CCc3ccc4c(c3)CCC4)CC1)O2"
"decoy_326","0.346031","0.406919","0.623719","0.6717","0.439897","0.444444","-5.652","fhiQ`@NZ@pNRJIHiIQITYxMUUUUUTHH@","C(CNC[C@H]1COCCO1)CN1CCOCC1"
"decoy_3260","0.204936","0.214676","0.386503","0.364478","0.272558","0.263818","-2.868","fbmhb@LJt[tD@BLddJbbRbLVRmNbgJuRCPTKD@@","O=S(=O)(Nc1ccccc1-n1cccn1)c1cn[nH]c1"
"decoy_3261","0.242647","0.244467","0.371303","0.382539","0.307562","0.309959","-5.178","fb}X@@@PQbWldRRTQbbTVVB\DzJ\mMUUUUUTaTL`@","C1CN[C@@H]([C@H]2CCCCN2Cc2nnnn2C2CC2)C1"
"decoy_3262","0.300731","0.33531","0.582754","0.609895","0.365517","0.394448","-5.724","ffsP`@DD@kHheDdhcIdeEHt\iJfkTDCEUUQU`Lbdp@","O=C(NNC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccccc1"
"decoy_3263","0.230214","0.249949","0.406727","0.398234","0.313347","0.304622","-6.277","fbmq@@DXrCHhdhhhdeEb[sdqruP@PAQA@@@","O=C(Nc1ccccc1)Nc1cccc2c1CCNC2"
"decoy_3264","0.346623","0.371623","0.678064","0.707853","0.45972","0.44889","-5.303","ec`\D@@NI@`LDify{U^UYwpXhD\BjFVvjjjjj``@@j@bAHHaTP@","c1ccc(CN[C@@H]2C[C@@H](N3CCN(c4ccccc4)CC3)[C@H]3OC[C@@H]2O3)cc1"
"decoy_3265","0.220263","0.199168","0.470996","0.381058","0.298909","0.259427","-5.068","flup`@DL\BfQQJJEIYQILxkTTmS@AP@P@@@","O=c1[nH]c2ccc(Cc3ccccn3)cc2[nH]c1=O"
"decoy_3266","0.24721","0.255559","0.396734","0.404242","0.320039","0.308203","-6.286","ffspB@FZ\@HRe]e]YUWAEZCDmZVjjjeiZjEd@","C1=c2ccccc2=N[C@H]1CN1CCN(Cc2ccsc2)CC1"
"decoy_3267","0.269219","0.261728","0.588221","0.488732","0.356971","0.305174","-3.706","fbmQ`@DDAHvQQQQIISFYJcMNSej`dF@@`@@","O=C(NN1C(=O)c2ccccc2C1=O)c1ccccc1"
"decoy_3268","0.307021","0.301763","0.65659","0.571729","0.399155","0.388235","-5.151","fhiq@@DXBAIeYUg]UoAZhH@@@@@","O=C(NCc1ccncc1)Nc1ccccc1"
"decoy_3269","0.261606","0.229254","0.523021","0.41164","0.321715","0.273889","-4.119","fa{Ia@LDhhUb`BHaBTroOlkkJRgI^BwmLtrtuUMThHJ`","[H]/N=C1C(=C/c2ccc(SCc3ccco3)o2)\C(=O)N=C2SC=NN2\1"
"decoy_327","0.274819","0.236764","0.507785","0.41918","0.322044","0.285604","-4.79","f`i`B@L@BDifUV}EiUg^h@@BJB@@","c1ccc(Sc2ccc3c(n2)CCC3)cc1"
"decoy_3270","0.216822","0.223729","0.389264","0.366094","0.298146","0.29199","-5.432","fl}``@G@heLkjtj~J\DYshaSPPEUSUEVIPr\`@","C1=C[C@]23CC[N@](Cc4cc5c(cc42)OCO5)[C@@H]3CC1"
"decoy_3271","0.184858","0.1824","0.40588","0.358908","0.279146","0.256699","-4.483","ffshb@FVBdjo@BLdTRaRbRTjbQJRuYqZuJ@QTttpp@@","O=C(Nc1cc[nH]n1)c1cc(-c2cccs2)nc2oncc12"
"decoy_3272","0.280565","0.243314","0.513922","0.370908","0.36423","0.309403","-6.512","foAQ@@DR@drsJkjlYsUUUUUCB@@","O=C(NC1CCCCC1)[C@H]1CCCNC1"
"decoy_3273","0.244702","0.250649","0.500091","0.439654","0.322268","0.290637","-3.455","foAPb@NN``@QddaRrTRUFV\mUT@DPh`@","O=S1(=O)CC[C@H](NCc2ccncc2)C1"
"decoy_3274","0.275086","0.249623","0.418015","0.421959","0.341049","0.320004","-6.344","fnka@@M@RfU}VUvUqS`oAjv``Jjj`@b@@@","c1ccc(C2CCN(CCc3ccc4c(c3)CCO4)CC2)cc1"
"decoy_3276","0.20739","0.228579","0.360069","0.356226","0.277079","0.28897","-6.923","foAq@@DX\CHhhddXdnBlyjjjjj@@","O=C(NCC1CCNCC1)N1CCCC1"
"decoy_3277","0.225597","0.223164","0.442689","0.399881","0.290676","0.267838","-5.16","fj}q`@DL\BelbbTTJRtrbRYqVleZf@BZ@B@@@","O=C(Nc1ccccc1)c1ccc2[nH]c(=O)c(=O)[nH]c2c1"
"decoy_3278","0.223549","0.226134","0.470454","0.437722","0.342703","0.301673","-7.06","fbmQ`@JY@cvQQJIIPqJHxTg^bejfijYYZ@@","N=c1ccc2c(COC(=O)c3ccc[nH]3)ccoc-2c1"
"decoy_3279","0.281915","0.261711","0.428026","0.442579","0.333343","0.324903","-6.088","feo``@G@GdbbdTRVIRTRTryIUcNjt\zBhbbj@BjH`@@","c1ccc2c(c1)CCC1(CCN(CCc3ccc4c(c3)CCO4)CC1)O2"
"decoy_328","0.354887","0.264532","0.537357","0.426462","0.403414","0.32153","-4.542","fasI`@DXMD@`iLkLn~vrnkMzuPLDTt@@@@@","O=C(CNCC(=O)Nc1ccccc1)NC(=O)Nc1ccccc1"
"decoy_3280","0.229269","0.23537","0.488969","0.450017","0.292504","0.290974","-4.772","fdeHa@LLDZB@AG`cIIBhhhddlhsh~BmLuULkPHD`","O=S(=O)(/N=c1\cccc[nH]1)c1cnc2sccn12"
"decoy_3281","0.246149","0.255728","0.500851","0.452188","0.324791","0.296243","-3.81","foApb@NJ]A@@cIIBedhdjLlyZjh@HaQ@@","O=S1(=O)CC[C@H](NCc2ccncn2)C1"
"decoy_3282","0.238347","0.237526","0.461915","0.434947","0.285177","0.276008","-3.902","fbmQb@LQ`cH@cIIBhhddilciu`qRmP@@DTa@@@","O=C1Cc2cc(S(=O)(=O)Nc3ccccc3)ccc2N1"
"decoy_3283","0.205452","0.259422","0.342013","0.398255","0.277198","0.300066","-4.427","flup`@DTlCfQQJIPiYQIDYhtTmUMUUUUPq@@","O=C1C[C@H](N2CCC(N3CCCCC3)CC2)C(=O)N1"
"decoy_3284","0.304652","0.278827","0.689406","0.587545","0.376584","0.341209","-4.767","foAIB@LRlxP@aJWUmepRsjVYjVhDJP","O=C(/C=C/c1cscn1)Nc1cn[nH]c1"
"decoy_3285","0.449555","0.415274","0.81134","0.618764","0.489694","0.417168","-4.618","fluH@@@XiiJYYwueZBUjJP`hjh@B@@@","c1ccc(CN2CCN(c3ccncn3)CC2)cc1"
"decoy_3286","0.193489","0.213392","0.356677","0.363024","0.277264","0.281811","-7.388","f`qpb@LF}A@@cIICDdhlmHsoKUUUUT@@","O=S(=O)(CC1CCNCC1)N1CCNCC1"
"decoy_3287","0.215106","0.226784","0.499209","0.450976","0.291331","0.278127","-3.538","foQ``@D@hdrmj{TYIUgMT@EUD@@","O=C1COc2ccc(CC3CC3)cc2N1"
"decoy_3288","0.218446","0.234784","0.414451","0.397017","0.308364","0.305383","-5.166","foQH@@@XHkIEDeLUDj\XJsiZjjjV@@","c1cnc2nc(CN3CCCC3)cn2c1"
"decoy_3289","0.347014","0.259944","0.664003","0.455245","0.401349","0.302764","-7.187","fnkp`@DDrBfQQJIIIJIJHkBexL\uZuTu@pUR`tLRCH","O=C(N/N=C/C1=c2ccccc2=NC1)[C@@H]1Cc2ccccc2O1"
"decoy_329","0.203104","0.192692","0.378977","0.344779","0.273972","0.253425","-7.064","fnsIb@HyKVBL@BLddJbbRRqRTRtzwjmVh@@@fiPhIT@p","O=S(=O)(Oc1ccc(/C=N/[C@H]2N=CN=N2)cc1)c1ccccc1"
"decoy_3290","0.233744","0.191242","0.496939","0.349181","0.324293","0.259915","-5.033","dg}D`NnD@HrRPiYQIMqvmUP@P@@","O=S1(=O)CCN(c2ccncc2)CC1"
"decoy_3291","0.426366","0.301201","0.783957","0.441459","0.462221","0.337873","-5.472","fbm`P@C@YyNRJIQKHiJIIdaJSf`hHjjjb`y@@","c1cc2c(cc1CNC[C@H]1COCCO1)OCCCO2"
"decoy_3292","0.229926","0.241769","0.414125","0.401119","0.297865","0.28412","-5.271","fj}qb@LZ}IS`AFRJIIKPiSJIXhsfRuUTmSUUTbDh`@","O=C(CNC(=O)[C@@H]1CS[C@@H]2CCC(=O)N21)NC1CCCC1"
"decoy_3294","0.259004","0.254073","0.525182","0.47419","0.327671","0.30404","-6.054","fbmQB@IID@HrQQIJHzIJY\UxJ\tDCD@EHP@@","O=C(CSc1ccccc1)Nc1ccc2[nH]ccc2c1"
"decoy_3295","0.354619","0.361249","0.578994","0.649629","0.425626","0.408932","-5.041","fmY@@F\T{MPYHheCDeedhhmLdR`eV]fluuUUUUUL`AUAHSBD`p@","C1=NN=C(c2ccccc2)[C@@H]1CN1CC[C@H]2NN[C@H]([C@H]3CCCO3)N2CC1"
"decoy_3297","0.298996","0.286815","0.574331","0.489292","0.372832","0.316742","-4.017","foApb@NJmA@@cIIBedhdjLlyZjh@HaQ@@","O=S1(=O)CC[C@H](NCc2cnccn2)C1"
"decoy_3298","0.203638","0.22696","0.372512","0.368768","0.286649","0.298385","-5.648","f`iP@@@NrRIHjIJYDihsoUUP@UQ@@@","c1cc2c(cc1CCN1CCCC1)CCN2"
"decoy_3299","0.258951","0.257893","0.444688","0.435352","0.340702","0.336107","-6.636","figh@D@DirpIrRJIQHqII[ZIIbnRBghphJPJBH@BBFH@","Cc1cc[n+]2c(n1)N=C(NCc1ccccc1)N[C@H]2c1ccccc1"
"decoy_33","0.363952","0.343604","0.766615","0.661088","0.444538","0.402884","-4.183","fdeH@@@XhqJYVuYwisS`qBBB@@@@@@","c1ccc(NNc2ncnc3ccccc23)cc1"
"decoy_330","0.265762","0.333542","0.395714","0.459431","0.322705","0.342507","-5.175","f`iP@@@ZrRJIIJjI\TJSoUUUUUU@@@","C1CCC(N2CCC(N3CCCC3)CC2)C1"
"decoy_3300","0.320719","0.326528","0.561897","0.529006","0.442354","0.393043","-6.395","fdeq@@DJbAIfYU[wEKS`qZhJBbjH@@","O=C(c1cccnc1)N1CCC2(CCNCC2)C1"
"decoy_3301","0.311015","0.245461","0.60128","0.451705","0.389431","0.298214","-3.694","fi{P`@DBAGHheDheDleLYdeNCghvhJ@HA`@@@@@","O=C(Nc1ccccc1C(=O)NCc1ccccc1)c1ccccc1"
"decoy_3302","0.348924","0.404592","0.559806","0.652613","0.467441","0.513303","-4.241","fakPR@NN`aSPAFRREKQQSII[QJc@i[uZjijjjjjdTfT@","O=C(CNC[C@H]1CCOC1)N(C1CCCCC1)[C@@H]1CCS(=O)(=O)C1"
"decoy_3304","0.305584","0.248483","0.534813","0.393004","0.352905","0.30123","-6.357","figq`@DDl@q\bbbbRVbNbRfRXKSluzMj`XFFejVJAAt@","O=C(Cn1ncc2ccccc2c1=O)/N=c1\ccc2cccoc-2c1"
"decoy_3306","0.16178","0.152503","0.396913","0.343231","0.254776","0.22504","-4.5","fdepb@JL|zH@cIEElhdihcbfk^CSM@DMLP@@","O=C1NC(=O)c2cc(NCc3cncs3)ccc21"
"decoy_3307","0.287773","0.283391","0.537809","0.447415","0.361927","0.336759","-5.7","fdeP@@@BrRIIZIIPiTyhpXuUUT`AQAb@@","C1=C[C@H](CN2CCC(c3ccccc3)CC2)NC1"
"decoy_3308","0.229073","0.247065","0.38143","0.407013","0.366188","0.335116","-6.777","feoY@@HD}UoPYHeEhhdheMEh\lDMGrR}GNeh@@bBfj`d@@","c1cc(-c2ncc[nH]2)cc(-c2nc(-c3cncc4c3CCNC4)no2)c1"
"decoy_3309","0.194016","0.220715","0.343492","0.349043","0.267501","0.275626","-5.972","f`qp`@DXTCfQQQIEJIHcG^ZjZjjh@@","O=C1CNC(=O)N1CCCN1CCCCC1"
"decoy_3310","0.284983","0.23641","0.4847","0.369828","0.370311","0.299384","-7.117","fhiQb@LF`ap@cIIBdhhddkA]yZjjjjiCIq@@","O=S(=O)(C[C@@H]1CCCNC1)NC[C@H]1CCOC1"
"decoy_3311","0.21854","0.218454","0.338502","0.385417","0.275721","0.277924","-5.463","fmwpb@NFcA@@cIICDdeieDdeidiZsVZuhHDiBB@@@@bUZ@","O=S(=O)(C/N=C(/N=C/Nc1ccccc1)c1ccccc1)c1ccccc1"
"decoy_3312","0.250249","0.28037","0.414325","0.486341","0.322523","0.333777","-5.297","fewi@@LD\VXLdTTRRVJTRVTRPmJLgHyt@@@UUUUPT@@","c1cnc(Oc2ccc(CN3CCC(N4CCNCC4)CC3)cc2)nc1"
"decoy_3313","0.236031","0.243024","0.438683","0.411733","0.296263","0.287303","-4.071","fbm`b@LPP@HrRPjJIIJ[KZ]XJ\kTpT@@D@@@","O=S(=O)(Nc1ccccc1)C1=Cc2ccccc2CC1"
"decoy_3314","0.294808","0.273967","0.481209","0.426606","0.345999","0.316993","-5.546","ffsp`@MNbAfRJIQKHiQIIIdaJCDmZB`bjViXh@@","c1ccn2cc(CNc3ccc4c(c3)OCCCO4)nc2c1"
"decoy_3315","0.23732","0.248946","0.379089","0.368549","0.315423","0.311004","-5.871","f`qPb@LN``@QddaTTRRVtzwejjjjj@@","O=S(=O)(NC1CCCCC1)C1CCNCC1"
"decoy_3316","0.355121","0.269368","0.667472","0.459273","0.408947","0.314043","-6.871","ffcp`@DDbBfQQIIJJIJIYEr_QKUjf`XJbTXDJP","O=C(COc1ccccc1)N/N=C/C1=c2ccccc2=NC1"
"decoy_3317","0.300612","0.283663","0.46745","0.414838","0.336803","0.318402","-6.535","fluIB@F\UYH@aJYWuUe\TxJJZA@jjjh`@@","c1cc2nc(CNCCN3CCOCC3)ncc2s1"
"decoy_3320","0.184795","0.183346","0.430945","0.381583","0.264611","0.247011","-4.984","fbmqb@LDYpu`ABTr{lsjiJN|gMMRtmPA@ABKd@","O=C1CS/C(=N/N=C/c2cc3ccccc3oc2=O)N1"
"decoy_3321","0.325693","0.338794","0.56974","0.544419","0.462323","0.409116","-6.853","fdeq@@DNbAIfYU[wEKS`qZhJBbjH@@","O=C(c1ccncc1)N1CCC2(CCNCC2)C1"
"decoy_3322","0.263767","0.272991","0.458241","0.429558","0.322499","0.327983","-3.784","f`ia@@F@rQQ[QQQHxihsoTsUUUU@@@","c1coc(C[N@](C2CCCCC2)C2CC2)c1"
"decoy_3323","0.264101","0.308328","0.509565","0.528249","0.427159","0.386334","-8.166","fjcp`@FZlBNRJIPjIKSZIDiKUoYKThAEMSTRBEh","C(=C1\CNCc2c1ncnc2-c1ccco1)\c1ccco1"
"decoy_3325","0.286518","0.332887","0.511752","0.527277","0.451129","0.42141","-5.81","fluh@@@XihrTrsjJtDhtTaAQUP@D@@@","c1ccc(Nc2cc(N3CCNCC3)ncn2)cc1"
"decoy_3326","0.320228","0.332375","0.510738","0.517857","0.370766","0.369133","-3.72","fbuI`@DTUXDcILj{[[JtXgKUUMMUUP@@","O=C1CN(CC(=O)NC(=O)NC2CCCCC2)CCN1"
"decoy_3327","0.246431","0.212989","0.656655","0.508126","0.350176","0.296617","-3.726","fhyQ@@D\@drsKsoSbk^Bu@p@@P@@@","O=c1[nH]c(-c2ccccc2)nc2ccccc12"
"decoy_3328","0.310067","0.323044","0.572681","0.576129","0.41433","0.387177","-6.253","fdeP`@E^@IJUuevUIQV`qjjjjjjYGHZ@@","C1CNC[C@H](C2=NO[C@H](CC3CCOCC3)C2)C1"
"decoy_3329","0.223054","0.263174","0.468522","0.478941","0.306125","0.310548","-4.868","f`qHa@LRTZB@AG`cIIBhddXeISoKULuKT@@","O=S(=O)(NCCc1cscn1)c1cn[nH]c1"
"decoy_333","0.226579","0.245511","0.45164","0.436761","0.302324","0.304655","-6.102","fb}H@@@RCeJYYwyVvcAJ}ENP@@b@HhA@@","c1ccc2c(Nc3ccc4nc[nH]c4c3)ccnc2c1"
"decoy_3330","0.217829","0.231492","0.362512","0.34718","0.283992","0.290931","-6.663","fhi`b@@pP@HrRPiQQIIXwgAVjB`hb@@","O=S(=O)(Cc1ccccc1)CC1CCNCC1"
"decoy_3333","0.254404","0.226034","0.579752","0.470249","0.335897","0.290876","-3.649","fdup`@DRBCrSKRrjrQa`vb{sUTRHtDTLH@","O=C1Nc2ccccc2[C@]12C=CNc1ocnc12"
"decoy_3334","0.2808","0.293862","0.493085","0.498907","0.426871","0.376495","-5.985","ffsq@@DLJAIfYU[mUqRtzI\uZhJB`hHb@@@","O=C(c1ccc2ccccc2n1)N1CCC2(CCNCC2)C1"
"decoy_3335","0.213093","0.216494","0.426317","0.393861","0.287623","0.275392","-6.625","foAq@@DTLAIeYeUtxufjB`TH@@","O=C(Cn1ccnc1)Nc1ccccc1"
"decoy_3337","0.347337","0.371477","0.605735","0.625122","0.429041","0.422888","-5.585","fewq`@DTlBh|bbRbTRTVbJtrVg^RUhymTDA@@AEPD@@","O=C(CNCc1ccc2c(c1)OCCO2)Nc1cccc2ncccc12"
"decoy_3338","0.226595","0.209994","0.490921","0.408496","0.305095","0.270952","-5.542","foAPb@LB``@QddaTTRRVgFlmHTEA@`R@","O=S(=O)(/N=C1\CCCN1)c1ccccc1"
"decoy_3339","0.406007","0.390386","0.676997","0.682683","0.482554","0.430442","-5.85","fjcP@@@\RiUyU^vRTLyI\ejj``ajjJpQAaT@","C1=C(CN[C@H]2CCN(Cc3ccccc3)C2)[C@H]2C[C@@H](C1)C2"
"decoy_334","0.199762","0.19201","0.348407","0.357986","0.290551","0.263147","-4.985","fewiP@DXlyHEFcgHhhhdeYeEEKDdQ`iIJN[UUSMTsUUUPH`@","O=C(CN1C(=O)[C@@H]2CCCN2C1=O)NN1C(=O)NC2(CCCCC2)C1=O"
"decoy_3340","0.190558","0.195907","0.453189","0.412577","0.27303","0.250884","-4.796","f`iqB@LZ]x@PeKkJvnBJMYuKPAELP@@","O=c1[nH]c2ccc(Cc3cscn3)cc2[nH]1"
"decoy_3341","0.200874","0.222516","0.371261","0.364057","0.273941","0.288777","-6.535","foAQ@@AN@eLjoZ|eYuAAEUD@@","c1ccc(OCCN2CCNCC2)cc1"
"decoy_3344","0.263981","0.234426","0.47758","0.413074","0.354553","0.304783","-6.208","fegp`@DLlANQQQIJ[IJIQJUKdleGMjjjjZf`@hABt@","O=C1CCCN1CCCN1CCC[N@](C/C=C/c2ccccc2)CC1=O"
"decoy_3345","0.197546","0.207975","0.446482","0.41265","0.292357","0.274164","-4.631","fdeq`@M^BAcldTRbJrRbUFBdFMAPEUMP`@@","c1noc(CNCc2ccc3c(c2)OCCO3)n1"
"decoy_3346","0.245169","0.308528","0.499671","0.559111","0.331975","0.363661","-3.833","fhiQb@LV`cP@cIIBhdeEeeV|EZ``hjJ@d@","O=S(=O)(NC[C@H]1CCCCO1)c1ccncc1"
"decoy_3347","0.376091","0.317077","0.605981","0.502574","0.40434","0.346218","-5.254","figi@@DJtFHLbbTRRTtRRqbRd[pXizMjBBbfV@@h@@","O=C(NCCn1ccnc1)c1ccc2c(c1)ncn2-c1ccccc1"
"decoy_3348","0.233044","0.254687","0.388456","0.384191","0.300785","0.303956","-5.98","fdePQ@EQ``T`AG@cIIBeiCEDeQeoAbmUKUUUVJSRl`@","O=S1(=O)CC[C@@H](S(=O)(=O)N2CC[C@@H]3CNC[C@@H]32)C1"
"decoy_3349","0.325978","0.367848","0.619225","0.622597","0.43708","0.418314","-6.603","fhyP@@@JRfUWvUqSdoAZjYjjf`@@","c1ccc2c(c1)=NCC=2CNC1CCCCC1"
"decoy_3350","0.176698","0.192962","0.39381","0.381577","0.250776","0.252876","-3.921","foApb@LBMA@@cIIBhhddmNMYZ`XIB@@","O=S(=O)(Nc1cc[nH]n1)c1ccccc1"
"decoy_3351","0.3538","0.340146","0.560843","0.525918","0.431794","0.408521","-5.079","fjmq@@AZLAJYU_mVUyKIZBBIj`@@@@","N=C(NCCOc1ccccc1)NCCc1ccccc1"
"decoy_3352","0.159758","0.142783","0.373984","0.300623","0.242823","0.209722","-3.943","f`i``@D@LdrjnliJBd{sU@EUPTMH@","O=C1Cc2cc(C[C@H]3CCCO3)ccc2N1"
"decoy_3353","0.268774","0.328325","0.417664","0.513335","0.351028","0.369077","-3.734","fj}q`@DZBAQlbbTRRbNbRtdXL\eZjjZjjjjEd@","O=C(CNC(=O)C1CCOCC1)N[C@H]1CC[N@@](C2CC2)C1"
"decoy_3354","0.308276","0.256158","0.617934","0.462407","0.375855","0.297823","-5.689","fbmI@@DB|DFQQJIIIJIIFVoASejBBHI@H@@","O=C(NCCc1ccccc1)c1cnc2[nH]ncc2c1"
"decoy_3356","0.250807","0.278336","0.561776","0.545864","0.335463","0.331621","-3.916","foAI@@DTXHBSJsJkiqkMTE@hP@@","O=C(Cn1cccn1)Nc1ccccn1"
"decoy_3357","0.177975","0.19033","0.411766","0.392898","0.266035","0.250526","-4.418","foApb@LFmA@@cIIBhhddmNMYZ`dFB@@","O=S(=O)(Nc1cn[nH]c1)c1ccccc1"
"decoy_3358","0.244118","0.249266","0.435742","0.471781","0.337704","0.33938","-7.911","fj}Hb@LDlFB@AFRRFJIIKEJIJlYvRkUUUUUUT@@","O=S(=O)(N1CCNCC1)N1CCC(CN2CCCC2)CC1"
"decoy_3359","0.254865","0.273727","0.50986","0.541188","0.316624","0.325037","-5.746","fbmP`@DQAQIeYUfuUU`ybej``@`hB@@","O=C(COc1ccccc1)Nc1ccc2c(c1)CCN2"
"decoy_336","0.312013","0.348846","0.583261","0.625653","0.422762","0.420106","-4.622","fluQ`@JFAIJTkls{JdiKTTuUUUUUUHYNH@","C1CC(NC[C@H]2OCC[C@H]2N2CCOCC2)CCO1"
"decoy_3361","0.263613","0.248134","0.480669","0.421417","0.333962","0.303607","-3.69","fewHP@DRMLC`irJIQSIIIIJHsITyjtRcftuSLuSP@MDLJ@h","O=C(N/N=C/[C@H]1C=c2cc3c(cc2=NC1=O)OCCO3)c1ccncc1"
"decoy_3362","0.256478","0.325785","0.557769","0.634492","0.335781","0.376739","-3.482","f`qab@LPQx@QddaTTRRVtzwejB`hb@@","O=S(=O)(NC1CCOCC1)c1ccccc1"
"decoy_3363","0.254025","0.281946","0.517239","0.523169","0.330134","0.349092","-4.642","fdyi@@DTlzHDfUeU{UQ`qZhHH@@@@@","O=C(CNCc1ncncn1)Nc1ccccc1"
"decoy_3364","0.366976","0.314513","0.71944","0.584964","0.425198","0.363531","-4.165","fbmp`@D\lBRSJzwLk]F^SGKTmL@@A@@@","O=C(Nc1ccc(=O)[nH]c1)c1cccc2cccnc12"
"decoy_3365","0.289574","0.318223","0.730628","0.721684","0.380159","0.378112","-5.917","fhya@@M@rQQJIHzIJgAJ|F`bHjjbaQ@@","c1ccc2c(c1)C[C@H](CN1CCCCC1)CO2"
"decoy_3366","0.192057","0.202021","0.387377","0.36731","0.267956","0.266715","-4.142","fj}p`@DX\BvQQQJEKJYQITXkVRmU@AM@@`@@","O=C(Nc1ccccc1)c1ccc(-n2cc[nH]c2=O)cc1"
"decoy_3367","0.211225","0.203308","0.339209","0.357655","0.288356","0.288304","-5.248","ffcqb@NZcAD`AFRREKJYQIYQJcOAKUZjfjjjjjED@","O=C(CN1CCC(N2CCCC2)CC1)N[C@H]1CCS(=O)(=O)C1"
"decoy_3368","0.195493","0.165911","0.465192","0.372108","0.279473","0.229259","-4.658","fb}QB@FBt@HrQQJESJIPiDhJUgIsTkSUP@TdEP@","C1=C[C@H](c2ccccc2)c2c(-c3cccs3)n[nH]c2O1"
