"Compound","Tanimoto_SC_ref0_DB","Tanimoto_SC_ref1_DB","Tversky_SC_ref0_DB","Tversky_SC_ref1_DB","Carbó_SC_ref0_DB","Carbó_SC_ref1_DB","DockingScore","Structure of SMILES [idcode]","SMILES"
"SC52","0.656369","0.491742","0.867317","0.779198","0.753715","0.588424","-9.985","foQq@@D\tCHheEDeDzBdkUfiijji@@","Cc1nn(C)c2[nH]c(=O)c3c(c12)CCC3"
"SC53","0.680102","0.567416","0.868418","0.87913","0.726432","0.630112","-9.906","foQqB@AZMp@QdbRRbaTVBBehuUSMMM@@@","Cc1nn(C)c2[nH]c(=O)c3c(c12)CSC3"
"SC54","0.491721","0.506661","0.692959","0.754094","0.566253","0.59872","-8.893","fhyqA@BRmhD`FPrJJJIPqEYbiF]zBBhZVJ@@","Cc1ccc2c([nH]c(=O)c3cc(F)nn32)c1F"
"SC55","0.619301","0.620675","0.877177","0.928742","0.717571","0.72651","-9.666","fb}q@@DDtCHheDdeMBdeSdcZlFKTBECUUEHCHp@","C[C@H]1CC2=C(C[C@@H]1C)c1n[nH]c(=O)c3cccc(c13)N2"
"SC56","0.812379","0.697848","0.950593","0.887906","0.843548","0.76106","-8.552","dgH@DYPrJZJIJXcjft@@A@@@","Cc1cnc2c(C(N)=O)cccc2n1"
"SC57","0.866668","0.717726","0.939063","0.946597","0.910259","0.785874","-8.68","dg}H@DXDfye[auSZ@@@`@@","Cc1ccc2cccc(C(N)=O)c2n1"
"SC58","0.906544","0.772452","0.974054","0.962854","0.929084","0.817151","-8.645","dk_H@DZPR[fUlUgViZif@@","Cn1cc2cccc(C(N)=O)c2n1"
"SC59","0.805786","0.744583","0.954843","0.954384","0.823314","0.796873","-9.027","f`qPb@MFTxDadTRTRTTQhrQh@Jfib`I@@","C[C@@H]1c2cc(F)cc(C(N)=O)c2C(=O)N1C"
"SC6","0.672779","0.611902","0.86705","0.868072","0.731008","0.682801","-8.652","dcoH@DHPRYYUZz]Z`Pb@@","Cc1n[nH]c(=O)c2cccnc12"
"SC60","0.890675","0.725251","0.960356","0.954105","0.935244","0.784723","-9.016","foAp`@DDl@rSLssrSfgMTE@q@@@","Cn1c(=O)c2c(C(N)=O)cccc2n1C"
"SC61","0.799282","0.696876","0.965232","0.960893","0.852172","0.756493","-8.532","dk^D@DAdfye[EYuhHHhP@","Cc1cc2cccc(C(N)=O)c2o1"
"SC62","0.802412","0.884545","0.975445","0.971706","0.864258","0.925043","-8.538","dk_H@DYPR[fUl]eV``Xb@@","Cc1nc2c(C(N)=O)cccc2[nH]1"
"SC63","0.743645","0.661532","0.863332","0.892597","0.783117","0.733818","-8.561","foAa`@G@Y[HhhheeCBLdYhIBahAAb@","C/C=C1/Oc2c(C(N)=O)cccc2C1=O"
"SC64","0.685654","0.585519","0.952195","0.938974","0.807883","0.713811","-7.815","difH@DAInUxV`@@@","NC(=O)c1ccccc1"
"SC65","0.804087","0.689619","0.915551","0.917285","0.860691","0.745332","-8.392","dgH`Bx}BHRYeUyIaVZfYZh@@","Cc1ccc2c(Cl)cc(C(N)=O)n2n1"
"SC66","0.861208","0.729876","0.958023","0.908331","0.875711","0.773799","-8.754","dk_H@Dq`RYnU{aWVjA@h@@","Cc1ccc2ccn(C(N)=O)c2n1"
"SC67","0.678742","0.572427","0.93239","0.934788","0.741832","0.667406","-9.91","foQQ@@DJ@drrjwTyKQkMPHQUD@@","CN1CCc2cccc3c(=O)[nH]cc1c23"
"SC68","0.690409","0.580393","0.915904","0.934466","0.781092","0.685397","-9.249","flmP`@DDAkHheDdeMBdj\d[U`qZ`Ph@Bb@@@","Cc1ccc2c(c1)-c1n[nH]c(=O)c3cccc(c13)O2"
"SC69","0.628877","0.774002","0.775414","0.964667","0.689104","0.823376","-9.449","f`iPb@AJeXD`drllnmNZMYt@QMUPp@@","Cc1[nH]c2cc(F)cc3c2c1CONC3=O"
"SC7","0.720524","0.603868","0.902784","0.91445","0.787575","0.693704","-9.045","dcmH@DHDfVUVngVifjh@@","Cc1n[nH]c(=O)c2c1CCCC2"
"SC70","0.562732","0.58573","0.740728","0.798348","0.631046","0.657545","-8.491","foQI@@DBTXBSKKNwpRkZLuAPTTH@@","Cc1nc2cncc3c2n1CCNC3=O"
"SC71","0.682144","0.657522","0.86341","0.870682","0.74676","0.711905","-9.393","fheq@@DDlAIeeeVw`eNM[pVhFBXjJ@@","O=C1NN=C2CCCc3[nH]c4cccc1c4c32"
"SC72","0.543131","0.559589","0.830395","0.919169","0.614205","0.639833","-9.041","fjsQ@@DNAdTRfTTRReRQJBTZsoIru@DUP@TT@@@","Cc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4"
"SC73","0.589051","0.525793","0.826944","0.833332","0.658638","0.617473","-9.287","ffkP`@DZAqIeegf]WRLT[U`yRUjAH`JBJJ@@@","Cc1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4"
"SC74","0.618738","0.523383","0.841758","0.85809","0.731156","0.642745","-10.028","flmq@@D\lCHheEDeDlcjBT{U`qZ`dJbVa`@@","Cc1ccn2c(c1)nc1c3ccccc3c(=O)[nH]c12"
"SC75","0.46592","0.487016","0.723535","0.859415","0.497152","0.52676","-7.582","flu``@D@}dTRbbbRbV_IZCZKT@PAHT@@@","Cc1cc(C)c2[nH]c(=O)c3ccccc3c(=O)c2c1"
"SC76","0.70015","0.660051","0.934163","0.84975","0.768609","0.712625","-9.07","foQp`@DDLCRSKKJsrRkF\uADLLP@@","O=C1NNC(=O)c2c[nH]c3cccc1c23"
"SC77","0.568875","0.566927","0.852534","0.828613","0.646414","0.622768","-9.75","fb}H`@DDmxB\bbTRbRTrNgAJ\Zw`mPLDqTtT@@","CC(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1"
"SC8","0.65813","0.579789","0.943076","0.928827","0.738625","0.666349","-9.257","dcnH@DAIeeUkiujABH@@","Cc1c[nH]c(=O)c2ccccc12"
"SC9","0.624576","0.548342","0.920038","0.904597","0.666312","0.602249","-8.397","dmMH@DhDfVUZxYZiZi@@","Cc1c[nH]c(=O)c2cccn12"
"decoy_10","0.511743","0.450508","0.848906","0.875228","0.54035","0.48365","-6.409","dg~@@@RYfUWd}mh@@@@@@","N=C(c1ccccc1)c1ccccc1"
"decoy_1007","0.493042","0.390573","0.851013","0.680451","0.540401","0.432207","-7.416","fjmpb@DXIrP@aIeV[nUWCeIVjfX@@@@@@","O=C(NNC(=S)NC(=O)c1ccccc1)c1ccccc1"
"decoy_1014","0.315368","0.348491","0.642562","0.652772","0.355371","0.404003","-4.349","foAq@@DTTAIefUWUXsfjjjjjFH@","O=C(NC1CCCCC1)[C@@H]1CNCCN1"
"decoy_1021","0.257549","0.284387","0.54239","0.607604","0.300987","0.333329","-6.536","fdeP`@D^AKHhhiDlmBdQfcAbuUSUUUTEH@","O=C1CC2(CCCC2)C(=O)N1C[C@H]1CCCNC1"
"decoy_1029","0.277884","0.248557","0.549976","0.549877","0.393534","0.367757","-7.306","fakq@@FJjAJYUUvUYwyJIV}hHHjB@@@@@@","c1ccc(CCCOc2cncc(NCc3cccnc3)c2)cc1"
"decoy_1034","0.288778","0.255704","0.582613","0.574547","0.384513","0.339118","-3.985","fluP@@@\RiU{WYVgMFbfjj@B@B@@@","c1ccc(-c2ccc(CN3CCNCC3)cc2)cc1"
"decoy_1038","0.342078","0.313814","0.703672","0.708085","0.417019","0.392069","-6.054","fhiq@@DXtAIfUWyTRoAZjjjjj@@","O=C(NCCN1CCCCC1)N1CCCCC1"
"decoy_1041","0.441623","0.368792","0.749715","0.753596","0.481377","0.423213","-5.08","f`iP`@LL@[IEDeJdhePSNN}TmTtuK@RaJ@","C1=C[C@H](/C=C/c2ccco2)c2cn[nH]c2O1"
"decoy_1050","0.496076","0.421786","0.811083","0.811738","0.602614","0.520755","-7.685","dcm@@@aJUvUpevZh@D@@","c1ccc(Cc2ccn[nH]2)cc1"
"decoy_1053","0.372617","0.333616","0.771753","0.792369","0.430057","0.398828","-4.764","fhya`@E@Y[IEDhbleDjLEKpZB`JijD@@","c1coc(CNc2ccc3c(c2)OCCO3)c1"
"decoy_1056","0.334144","0.299012","0.714055","0.673074","0.417427","0.389504","-5.688","fj}q@@DX\CHhdhhddiLUmNmGIVjjjjjjj`Q@@","O=C(NC1CCCCC1)N[C@H]1CCNC2(CCCCC2)C1"
"decoy_1063","0.44351","0.397548","0.65932","0.63033","0.516065","0.471182","-5.913","f`qI@@DDhHFQQJIIFIHTg^ZjU`@bFIAd@","O=C(N/N=C/c1ccccc1)[C@@H]1C=CN=N1"
"decoy_1066","0.449497","0.41048","0.778618","0.724447","0.482024","0.451153","-6.451","dmNDpLa@BABIBLddJbRiiUZfYh@@","O=S1(=O)NC(=S)c2sccc21"
"decoy_1082","0.372554","0.305036","0.666721","0.679811","0.513603","0.436705","-7.213","dk]@`LX@cIEDdhTf{SjZ`@P@@","c1ccc(CSc2ccn[nH]2)cc1"
"decoy_1086","0.443394","0.38611","0.771005","0.651481","0.506809","0.472509","-7.115","fj}PR@LI`bIPAFRREQQIISZJz}XJ\kT@@DCRD@@","O=C1NC(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc21"
"decoy_1097","0.496942","0.448945","0.831016","0.719915","0.551469","0.511163","-6.341","fdyq`@DD\AUlbbTRRbLJdcAbuA@puQ@@@","O=C(NNC(=O)c1ccccc1)C(=O)NC1CC1"
"decoy_1106","0.387857","0.339713","0.770618","0.770004","0.422781","0.369591","-5.734","dg}H@DXDfYUgQt{Zjjjj@@","O=C(CN1CCCC1)N1CCCCC1"
"decoy_1114","0.351496","0.315871","0.659885","0.594611","0.41918","0.398267","-4.888","ffcpb@LQsA@@cIIBhhddmCLeiu`ejmP@@D@@@@@","O=S(=O)(Nc1cccc(-c2cccnn2)c1)c1ccccc1"
"decoy_1117","0.535451","0.423699","0.691488","0.683672","0.600712","0.505044","-6.273","f`iP`@DX@sHhdeMDhbRfcN|uSUUUUbdyIP@","O=C1NC(=O)[C@]2(CCC[C@H]3CCCC[C@H]32)N1"
"decoy_1126","0.390174","0.353913","0.755291","0.652599","0.464182","0.434834","-5.8","fbuPR@IJ``Q`AFRREKSISJIJcDyVjfih@HaQ@@","O=C(Cc1ccccc1)NNC(=O)[C@H]1CCS(=O)(=O)C1"
"decoy_1133","0.432971","0.37815","0.78832","0.759624","0.479419","0.443989","-3.578","fnsp`@DFRBbSJkLjo|m`~cUkUT@@@UTD@@","O=C(COc1ccccc1)NCc1ccc(N2CCCC2)nc1"
"decoy_1141","0.410899","0.388493","0.684733","0.596927","0.482626","0.459165","-6.173","foAIB@F\uZP@aJY}[eqRsjYZZijBiBd@","O=C(N/N=C/c1cccs1)[C@@H]1C=CNN1"
"decoy_1153","0.425858","0.370195","0.717464","0.684229","0.482717","0.43509","-4.613","fbm`b@LPP@HrRPjJIIKPiZ][r\kT@@@@@@@@","O=S(=O)(Nc1ccc2ccccc2c1)c1ccccc1"
"decoy_116","0.41709","0.381255","0.80768","0.662512","0.539834","0.499513","-7.086","deth`Dqnd@aIeUrkaZjiiBeH@","O=C1N[C@H]2NC(=S)N[C@H]2N1"
"decoy_1160","0.655916","0.432805","0.837116","0.703715","0.702995","0.494283","-8.244","fhyP`@DX@qIeWe[TeMF|Ejf@BjbaR@@","O=C1NC(=O)[C@@H](c2ccc3c(c2)CCCC3)N1"
"decoy_1161","0.505195","0.431834","0.845443","0.836487","0.603529","0.520921","-7.606","dcm@`Jd@aJYeUGYV`dJA@@","c1ccc(Sc2ccn[nH]2)cc1"
"decoy_1172","0.320739","0.333789","0.528571","0.635155","0.46618","0.438887","-5.968","fdePP@DRARp\bbTTRRLrTeF\FKUHTDUI@@@","O=C(Nc1ccc2c(c1)OCCO2)c1ccno1"
"decoy_1189","0.498755","0.358979","0.77575","0.632652","0.58245","0.446046","-6.914","fbup`@DXH@RSJkMrjdqruUL@@@@@@","O=C(NCc1ccccc1)NNC(=O)c1ccccc1"
"decoy_1199","0.367111","0.314572","0.597012","0.557235","0.421486","0.376502","-4.874","dae@@@yJYWJ[jjjdaX`@","C1C[C@@H]2CNC[C@@H]2N1"
"decoy_1208","0.336866","0.317098","0.608281","0.536291","0.449844","0.432044","-6.818","flui@@DTyHpLbbTRVaRbRYrRhiZ`PJ`@`@@","O=c1[nH]cnc2ncc(CNc3ccccc3)nc12"
"decoy_1212","0.418658","0.437142","0.622476","0.707756","0.446889","0.480216","-5.135","fdeh@@@XhsVRJIQYHjIJ`iJCDHJEh@B@@@","c1ccc(Nc2cc(-n3cccn3)ncn2)cc1"
"decoy_1217","0.373904","0.322347","0.58993","0.607337","0.45437","0.409636","-5.968","foAp@@@PIdbTRJTRUFV\AAT@@@@@","c1ccc(CCNc2cccnn2)cc1"
"decoy_1219","0.357464","0.2976","0.668312","0.620649","0.43023","0.384799","-5.388","ffc`R@LPP{H@cIIBeDdhiddmktRyjmRD@PEDDBEH","O=S(=O)(/C=C/c1ccccc1)Nc1ccc2c(c1)OCCO2"
"decoy_1220","0.524096","0.437965","0.760901","0.791677","0.555217","0.4898","-7.668","foQP`@DXAsHhhdhiTbLEJsfjfjjj@@","O=C1NC2(CCCCC2)C(=O)N1C1CC1"
"decoy_1224","0.391955","0.349249","0.635625","0.663994","0.451074","0.420156","-5.299","foAp@@@XxeLk{JtyYpPQP@@@@","c1ccc(CCNc2cnccn2)cc1"
"decoy_123","0.472676","0.396714","0.780895","0.76026","0.620502","0.549774","-4.525","fbuQ@@DX@drjkLjoyL\mUU@@@@@@@","O=C(NCCc1ccccc1)NCCc1ccccc1"
"decoy_1232","0.51981","0.428014","0.838007","0.830911","0.607618","0.528894","-5.068","flmQ@@DX@drmLjkI`vcYKoMUUUUUUVMPrm@@","O=C(NC1CCCC1)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
"decoy_1235","0.469216","0.482849","0.691849","0.723389","0.491834","0.517296","-5.903","fdeX@@@XIQ`ldTTRfrTJUNZLFHDQTh@D@@@","c1ccc(Nc2ncnc(-n3cccn3)n2)cc1"
"decoy_1236","0.381169","0.39853","0.571595","0.62693","0.491353","0.512244","-7.95","dk]D@DpFRYUyTjtvjX@Hbh@","O=C1NC(=O)[C@@H](c2ccccc2)N1"
"decoy_1238","0.616199","0.52244","0.927931","0.916044","0.658416","0.5728","-6.964","deuD@FDDRYVvnFVifi@@","O=c1ccc2cn[nH]c2o1"
"decoy_1243","0.349909","0.383583","0.728626","0.753966","0.435619","0.464545","-5.121","fle`Q@EPPJP@c`QddaRtaRbRUFQRmUKUUUTJH@","O=S1(=O)CC[C@H](S(=O)(=O)NCC2CCCCCC2)C1"
"decoy_1252","0.593952","0.498512","0.813915","0.836014","0.645383","0.566048","-5.1","f`qQ@@DX@drlrj~gV|uP@@@@@@","O=C(Nc1ccccc1)Nc1ccccc1"
"decoy_1259","0.400801","0.428887","0.709568","0.807829","0.466826","0.500525","-5.047","flup`@DXDCbSLjwJkdXzHTmUMUUUU@@@","O=C1NC2(CCCCC2)C(=O)N1CN1CCCCC1"
"decoy_1266","0.425848","0.358832","0.71915","0.740843","0.565521","0.502872","-8.416","fdea`@D@iiIe[UvUhrR`qZh@J@B@@@","O=C1COc2ccc(Oc3ccccc3)cc2N1"
"decoy_1268","0.320545","0.235352","0.554583","0.380766","0.436365","0.357227","-8.393","f`qP`BDRAZTvyIefUVuNMyj@@B@@@@","O=C(Nc1ccccc1)c1ccc[n+]([O-])c1"
"decoy_1274","0.494331","0.409102","0.8065","0.813476","0.632883","0.551807","-8.748","fhya@@D@RYUWVUIPToAZh@h@@@@@","O=C1Cc2cc(Cc3ccccc3)ccc2N1"
"decoy_1278","0.379688","0.348404","0.647176","0.591193","0.454754","0.422555","-4.686","fbmHa@L^CFB@AC@cIIBhhdd\hdkUgIrmTaPERi@@@","O=S(=O)(Nc1ccc(-n2nccn2)cc1)c1cccs1"
"decoy_128","0.346166","0.299475","0.577678","0.594896","0.467348","0.413216","-6.072","dg@@@[ldTRQTRUL]`PT@@@@","c1ccc(NCc2cnccn2)cc1"
"decoy_1285","0.313879","0.263949","0.651816","0.640228","0.349174","0.301547","-4.871","dcnH@JAJUvUpevjjjjcD@","C1CCC(N[C@H]2CCOC2)CC1"
"decoy_1288","0.469526","0.397725","0.764905","0.761895","0.509578","0.445288","-7.183","dk]D@DXERYeUxUtvjjjj@@","O=C(CNC1CC1)N1CCOCC1"
"decoy_1293","0.284734","0.278713","0.671707","0.648809","0.377576","0.384376","-3.377","fjcq@@DTJCHhdiDdeEEe]^LDt\eZjjjjjjjpjZQh@","O=C(CNC1CCNCC1)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
"decoy_1296","0.488014","0.412762","0.807144","0.822913","0.591614","0.513071","-8.696","fhyP`@K^@sIEDhedUDfRDkpZB`bijD@@","c1cc(Cc2ccc3c(c2)OCCCO3)[nH]n1"
"decoy_1297","0.309376","0.303788","0.633006","0.591343","0.369535","0.364208","-4.78","foAI@@DXtxBSLjsnKUgMUUUUP@@","O=C(NC1CCNCC1)N1CCNCC1"
"decoy_1301","0.532651","0.454218","0.855691","0.838895","0.584159","0.512987","-6.47","fgAQB@CVt@HRf^yYqQVcViffZZhDP@","C1=C[C@H](c2cccs2)c2cn[nH]c2O1"
"decoy_1305","0.3534","0.323996","0.657623","0.660874","0.4051","0.374787","-5.156","dk]@@@UJfUW^WSjjjjh@@","C1CCCC(N2CCNCC2)CC1"
"decoy_1307","0.436291","0.373203","0.681067","0.638945","0.507369","0.456128","-4.887","fj}H`@DDhHCdfVU]fUTTheSejiV`dJHXXdFP","O=C(N/N=C/c1ccccc1)[C@@H]1C=C(c2ccco2)N=N1"
"decoy_1310","0.506056","0.419382","0.833018","0.838025","0.521118","0.455926","-7.568","flma@@L@Rf[eUwV`eVLzJZXFBb@HB@d@","[H]/N=C1/Oc2ccccc2[C@H]2C1=CCc1ccccc12"
"decoy_1313","0.457659","0.386991","0.713052","0.693408","0.551834","0.488649","-6.34","fhyP`@DD@kHheDdiXiaRM[pVjjfjjjFd@","O=C(NNC(=O)[C@H]1CC12CCC2)C1CCCC1"
"decoy_1317","0.417997","0.438974","0.671496","0.646282","0.448069","0.470349","-6.802","foAHa@LRUjB@AC`cIIBhdeBiJlyZYfejA@d@","O=S(=O)(/N=C/c1cscn1)c1cn[nH]c1"
"decoy_1322","0.466315","0.406481","0.77025","0.735557","0.553986","0.503818","-5.884","fhyp`@DXdBvQQQJEJZFTXhw`mUUUMUTBH@","O=C(C1CC1)N1CCC[C@H](N2CCNC2=O)C1"
"decoy_1330","0.512468","0.424892","0.759029","0.789152","0.550366","0.483463","-7.796","f`iP`@DXAsHhhdhiTdQ`iN|uTuUUT@@","O=C1NC2(CCCCCC2)C(=O)N1C1CC1"
"decoy_1331","0.436275","0.391582","0.721513","0.697981","0.49392","0.466507","-3.381","flu`R@LPQyH@cIIBhhddmBmNlFJUj@@@b``@@","O=S(=O)(Nc1ccc2c(c1)OCO2)c1ccccc1"
"decoy_1340","0.372482","0.3251","0.688206","0.701005","0.446385","0.398261","-4.645","fj}p`@DXDCbSLjwJjnQ`\iJuTuUUUUP@@","O=C1NC2(CCCCCCC2)C(=O)N1CN1CCCCC1"
"decoy_1346","0.32831","0.3016","0.604253","0.535799","0.442932","0.402011","-6.128","dg|h@DJnAIeoYTfNvij@A@`h","O=C1NN=C/C1=N\Nc1ccccc1"
"decoy_135","0.58065","0.487784","0.817852","0.809846","0.678944","0.582765","-6.299","diW@@@bdiW[BxYjjX@@","c1cc(NC2CC2)[nH]n1"
"decoy_1353","0.36568","0.327441","0.719531","0.624981","0.401208","0.38181","-3.649","fbuqb@FRlKPPABTs{[ZlnJIsSMMMUMR@@","O=C(CNCc1ccco1)NC(=O)NCc1cccs1"
"decoy_1355","0.338172","0.317598","0.635449","0.637481","0.395878","0.379492","-4.936","foAq@@DX\AIfUYwEjsfjjjjh@@","O=C(NC1CCNCC1)N1CCCCC1"
"decoy_1356","0.469464","0.422073","0.732404","0.706563","0.50143","0.457447","-3.88","f`q`b@LPP@HrRPjJIIKZ][ru@@@@@@@","O=S(=O)(Nc1ccccc1)c1ccccc1"
"decoy_1361","0.304848","0.284628","0.612382","0.624644","0.351452","0.342584","-4.812","fluq@@DL|CHhhdeEhmBaZlzJVjjjjjjdRad@","O=C(CN1CCC[C@@H]1[C@H]1CCCN1)N1CCCCC1"
"decoy_1370","0.45877","0.400622","0.671812","0.61481","0.5266","0.484499","-7.788","dk]D`LKi@HrQQPkQHjtzZVfiBJP","[H]/N=C1\NC(=O)/C(=C/c2ccco2)S1"
"decoy_1373","0.442202","0.482289","0.737121","0.718218","0.505894","0.53405","-7.725","flui@@DXUEHDfUfUU]tzpXiZh@@BIB@@","O=C(Nc1ccccc1)Nc1cnc2[nH]ncc2c1"
"decoy_1387","0.577088","0.418886","0.80406","0.725221","0.661835","0.51249","-7.045","f`qQB@F\d@HRf_VyWEG^iei`@`DJP","O=C(N/N=C/c1cccs1)c1ccccc1"
"decoy_1391","0.500137","0.406505","0.730925","0.750286","0.562066","0.481407","-4.735","fhyQ@@DXAdTRTTTQbHiFmxKUAP@A@@@","O=C(Nc1cccc2ccccc12)NC1CC1"
"decoy_1392","0.455961","0.438221","0.862687","0.876116","0.491821","0.481524","-7.908","dmNL@A@jReYVzQVfjiXDRU@","C1=C2/C=C\OCO/C=C\2ON1"
"decoy_1394","0.270729","0.342418","0.571465","0.670673","0.324478","0.396459","-5.711","fhyq@@DLBCHhhhddiTaRUkpVjjjjjjFH@","O=C([C@@H]1CCCN1)N1CCC2(CCNCC2)C1"
"decoy_1396","0.429534","0.378171","0.761761","0.686591","0.516418","0.470019","-4.642","fjmp`@DXH@RSJkMjsnzNRmUSA@@@@@@","O=C(Cc1ccccc1)NNC(=O)NCc1ccccc1"
"decoy_140","0.274605","0.249502","0.465844","0.481805","0.390433","0.359043","-6.424","dg@@@sdiUueRh{@Bh@@@@","c1ccc(NCc2cncnc2)cc1"
"decoy_1417","0.281175","0.257023","0.528367","0.472423","0.384099","0.335499","-2.765","fdepR@LJuACh`BLddJbbRQfRmV|FJuRCAEQ@@@","O=S(=O)(Nc1ccc2c(c1)OCO2)c1cn[nH]c1"
"decoy_1422","0.468376","0.408028","0.812456","0.815383","0.554548","0.488053","-5.484","dmM@@@aJV{WJeYj@A@@","c1ccc(-c2cc[nH]n2)cc1"
"decoy_1423","0.229971","0.176914","0.544577","0.431046","0.289823","0.240433","-6.829","flupb@F^S`P@cIEElihiDdRT]zJZZijjjjdDdd@","O=C1SCC[C@H]1NC(=O)[C@H]1CNCC12CCNCC2"
"decoy_1432","0.256204","0.250592","0.643113","0.60826","0.334121","0.330854","-9.2","fnkh`@DLTgHHyEEEDdeDThchJRmAsUkUSUUTuUMPe@@","O=C(NC1CC1)[C@H]1CN(C(=O)c2ccn[nH]2)CC12CCNCC2"
"decoy_1436","0.153736","0.148044","0.317242","0.296372","0.235105","0.228912","-5.944","foA`Q@NPPjp@bPQddaRrfReFV\mUSUUHiCH@","O=S1(=O)CC[C@@H](NC(=S)OC[C@H]2CO2)C1"
"decoy_1437","0.571219","0.391978","0.849302","0.75184","0.675822","0.514011","-7.033","fj}Q@@DD@drrjwJkrtGJRmPHP@@@@BCH","O=C(N/N=C/c1ccccc1)c1ccc2ccccc2c1"
"decoy_1438","0.44802","0.476019","0.652427","0.761977","0.467317","0.516075","-6.448","fdep`@DBtAvQQQQQIXsI`eVCEjiYYfjPPX`","[H]/N=C1\N=C2C=CC=CN2C(=O)\C1=C/c1ccco1"
"decoy_1439","0.440731","0.447343","0.671669","0.712071","0.455701","0.486822","-4.55","fbmh@@@XhIRTroJkvmNF\gHPPDD@@@@@","c1ccc(Nc2cc(Nc3ccccn3)ncn2)cc1"
"decoy_1453","0.560706","0.388628","0.824829","0.733848","0.645021","0.485868","-5.936","fdyQ@@DD@drkJl{z\FKUHP@@@BEH","O=C(Cc1ccccc1)N/N=C/c1ccccc1"
"decoy_1461","0.33367","0.309325","0.613539","0.577424","0.374008","0.353926","-3.526","fbmh@@@XhirTroJkvmNF\gHPPDD@@@@@","c1ccc(Nc2cc(Nc3ccncc3)ncn2)cc1"
"decoy_1470","0.396428","0.346202","0.643662","0.633524","0.460913","0.405977","-6.524","fgAP`@DL@KHhhheDxSdeFluUMUUPq@@","O=C1C[C@H](NC2CC2)C(=O)N1C1CC1"
"decoy_1471","0.517422","0.461144","0.823493","0.807837","0.59577","0.528994","-2.625","f`qP`BDTAJdryIefYW}Nmyj@H@@@@@","O=C(Nc1ccccc1)c1cccc[n+]1[O-]"
"decoy_1476","0.404557","0.419786","0.647124","0.661431","0.457628","0.482984","-7.735","ffsIB@HDhhP@cIDidhmeEDhcbgIQRVmKTrp@@E@BBd","[H]/N=C1C(=C\c2cccc3ccccc23)\C(=O)N=C2SN=CN2\1"
"decoy_1487","0.571934","0.396853","0.808618","0.712264","0.629478","0.473742","-5.72","fdyQ`@DDASRSJjsJjzO`mTtDaPHHT`","O=C(COc1ccccc1)N/N=C/c1ccco1"
"decoy_1495","0.410313","0.384173","0.653201","0.609992","0.456506","0.43507","-6.683","f`qpb@LN}A@@cIIBhdeEdjsoKRDDcDBAH","O=S(=O)(/N=C/c1cn[nH]c1)c1ccccc1"
"decoy_1496","0.47187","0.409841","0.686868","0.642022","0.533458","0.487069","-7.165","dmMD`JdU@HRe[YpnfjjYjLP@","O=C1NC(=O)[C@@]2(CCSC2)N1"
"decoy_1504","0.449265","0.371097","0.820289","0.789112","0.575534","0.503841","-4.22","ffc`P@D@iYJSJrkMjnj\GIZmTD@PEEA@@@","O=C(COc1ccccc1)Nc1ccc2c(c1)OCCCO2"
"decoy_1513","0.350951","0.391768","0.651226","0.640494","0.422573","0.460403","-7.53","dk_`@@`j[SrQJEIQKBtyZfejBF`","C(=N/Nc1nnc[nH]1)\c1cn[nH]c1"
"decoy_1517","0.31264","0.288522","0.650271","0.647728","0.390155","0.373661","-7.111","fluq@@DL\CHhhdddhXdeZ\FJVjjjjjjdRad@","O=C(CN[C@@H]1CC[N@]2CCC[C@H]12)N1CCCCCC1"
"decoy_1521","0.533267","0.442401","0.811029","0.813297","0.627444","0.553654","-8.56","f`ia`@L@PYIeUWYRTEIwfj@Jf`P@@","O=c1[nH]c2ccc(Cc3ccco3)cc2o1"
"decoy_1522","0.481975","0.476809","0.792312","0.832966","0.561759","0.569305","-7.2","ffcPP@DXAsQdfYUnW^uHqpRuZjZfjjjj@@","O=C(CN1C(=O)NC2(CCCCC2)C1=O)OC1CCCCC1"
"decoy_1530","0.569321","0.411924","0.788511","0.707123","0.649875","0.502611","-6.75","f`qP`@DD@YIeeU{YZ]yjABIhPPY@","O=C(N/N=C/c1ccco1)c1ccccc1"
"decoy_1531","0.32175","0.300798","0.642406","0.647523","0.383742","0.369807","-7.386","fdeq@@DLlAIfUWnUDjw`qZjjjjjiDii@@","O=C(CN[C@@H]1CC[N@@]2CCC[C@H]12)N1CCCCC1"
"decoy_1534","0.36662","0.32412","0.612231","0.586872","0.447743","0.406462","-5.897","dc^D`La@BLddJRbuLJkjuUUUYRZK@@","O=S1(=O)C[C@@]23CC[C@@H](C[C@@H]2N1)C3"
"decoy_1538","0.510399","0.444886","0.883825","0.88216","0.638305","0.58095","-7.747","devD@LADfUUJaej`@@@","O=c1[nH]c2ccccc2o1"
"decoy_1542","0.557351","0.458633","0.852421","0.852738","0.632719","0.558443","-4.097","dg~D@DBlbbRbLRS\]mUT@D@@","O=C(COc1ccccc1)NC1CC1"
