"Compound","Tanimoto_SC_ref0_AB","Tanimoto_SC_ref1_AB","Tversky_SC_ref0_AB","Tversky_SC_ref1_AB","Carbó_SC_ref0_AB","Carbó_SC_ref1_AB","Structure of SMILES [idcode]","SMILES"
"decoy_1816","0.375344","0.395834","0.658385","0.692729","0.430441","0.464011","echTL@@IA`DMLbbTRRTRrRQbbRqEBafadRSPrvsUUUUUUHPEUCFBHeBDRbL`@","O=C1O[C@@H]2C[C@H]3CCCC[C@@]34O[C@H]4[C@@H]2[C@@H]1CNCCc1c[nH]c2ccccc12"
"decoy_1817","0.457202","0.312384","0.565449","0.540461","0.514119","0.379819","dg}H@DhDfUeVUoSZhHJB@@","O=C(CNC1CC1)Nc1ccccc1"
"decoy_1818","0.29781","0.325085","0.534161","0.592557","0.378003","0.416481","ek`\D@@@nc`DLbbTTRRVJRbRrbRTlL\jZvNZ`@@BX@Jj`HBCr@","O=C(Oc1ccc(/C=N/c2ccc(N3CCNCC3)cc2)cc1)c1ccccc1"
"decoy_1819","0.478334","0.468284","0.675702","0.682376","0.510162","0.50583","dgH`LF~@HrQQHsQIEQwTluUT@@","O=C(Nc1cccs1)N1CCNCC1"
"decoy_182","0.364557","0.264281","0.846595","0.507154","0.413805","0.312044","f`i`@@@YHheEbhdj\XIw`HaX@B@PE@","C1=Cc2ncccc2/C1=C/c1ccccc1"
"decoy_1820","0.307797","0.29511","0.588123","0.598113","0.370545","0.352297","fnkQ@@FMAdTTTRTRrNTRTkJMxMVmAHUDl@@p@@","O=C(c1ccccc1)c1ccc2cc(-c3ccncc3)ccn12"
"decoy_1821","0.376015","0.412609","0.630631","0.754697","0.434191","0.477892","fbmP`@DT@EIeYUg^uUoQSej``@BJB@@","O=C(CNc1ccc2c(c1)OCC2)Nc1ccccc1"
"decoy_1822","0.309605","0.353299","0.573833","0.606628","0.369157","0.421378","figHb@LDmVQ`AFRJIIJXsIJJIKXiqVZ}GUUSSUMUKSHaJH@","O=C(C[C@@H]1CS[C@@H]2NCCC(=O)N12)NCCC1=c2ccccc2=NC1"
"decoy_1823","0.411129","0.504781","0.579161","0.709088","0.405875","0.496312","f`qp@@@PDeKjjrnBN}MUU@@`@@","c1ccc(CNCCCc2cn[nH]c2)cc1"
"decoy_1824","0.336067","0.383797","0.507449","0.533379","0.381047","0.422362","fj}HaBLRmzB@A@`cG^gIIBhhddjhdmNM[IUjBPh`@D@@","O=S(=O)([N-]c1nncs1)c1ccc(-[n+]2ccccc2)cc1"
"decoy_1825","0.172402","0.319555","0.381237","0.642783","0.245216","0.397423","fcoP`@DU@WHhdhdeEehTieDdjw`kvuMUA@SMUUDAAJL@","O=C(/C=C/c1cccc(/C=C/C(=O)NC2CCCCC2)c1)NC1CCCCC1"
"decoy_1826","0.413771","0.412954","0.634201","0.673084","0.478891","0.495395","fjcPb@LT``G`eVjkZ{JtYIUgYJuUT@D@E@`DX`@","O=[P@@H]1NN2CCc3cc(-c4ccccc4)ccc3[C@@H]2CO1"
"decoy_1827","0.353842","0.311889","0.852323","0.849351","0.418063","0.40125","fnsa@@D@rJJIQJIJIKIFrXuJujhH@@@@@@@","O=C(Cc1ccccc1)N(Cc1ccccc1)c1ccccc1"
"decoy_1828","0.231797","0.310494","0.450871","0.682665","0.291216","0.377403","fm`P@M@PknQQIJQQIZJKQVHvbyKlm{M[UUSUUTE@UQ`tlgP@","O=C(C[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)OCC(=O)N1CCOc2ccccc21"
"decoy_1829","0.355701","0.27705","0.797349","0.55291","0.412265","0.365041","flm`@@@YHhhheDedbpTkNbEMAQ@QADIaDYAP@","C1=C[C@H]2c3ccccc3N[C@@H](c3ccccc3)[C@@H]2C1"
"decoy_183","0.395128","0.455095","0.698566","0.738373","0.478719","0.53136","fnsH`@DXLxEdfYU[[mVQZrtmVjjjfjjjjGH@","O=C(NC1CC1)[C@H]1CCCN(C(=O)NCCN2CCCCC2)C1"
"decoy_1830","0.315792","0.370888","0.561178","0.61247","0.390886","0.442814","fnsQb@Hm`c@@cIIBhhddmlhdmNmzkUj@@@JjhH@@","O=S(=O)(Oc1ccccc1)c1ccc(CN2CCNCC2)cc1"
"decoy_1831","0.398704","0.4526","0.628492","0.7504","0.453434","0.515659","fluqB@LRMh@PeMN~vrnFBeEMUUTt@E@@@","O=C(Nc1ccccc1)N1CCC2(CC1)NCCS2"
"decoy_1832","0.383768","0.421744","0.696579","0.878233","0.41932","0.469212","foQQ@@KN@eLr{vxhIUgTCADmD@@","c1ccc2oc(Cc3cn[nH]c3)cc2c1"
"decoy_1833","0.318346","0.414084","0.521544","0.633574","0.398502","0.486077","fi{PQ@MN`brPA@PcIICDdeMDlihTiFCghuhHJFjX@B@@@","O=C(CCS(=O)(=O)c1ccc2c(c1)NC(=O)CS2)Nc1ccccc1"
"decoy_1834","0.445013","0.449267","0.681297","0.626292","0.467196","0.455637","fdyq`@DZBBblbbTRReRbPiAbuSTuUSPl`@","O=C(CNC(=O)c1ccco1)NC[C@H]1CCNC1"
"decoy_1835","0.387999","0.370931","0.675477","0.714944","0.460556","0.469431","fnkI@@CAjtBTrrrv|npm^reiZtDPAPTbpUCd@@","C1=C[C@@H](c2ccccc2OCc2ccccc2)n2ncnc2N1"
"decoy_1836","0.526187","0.39474","0.700018","0.567438","0.560216","0.419451","dg}H@DtDfVYUUoSZ`hJB`d@","O=C(N[C@H]1CCNC1)c1ccccc1"
"decoy_1837","0.321619","0.385176","0.564072","0.74522","0.39649","0.453443","fdeP`@DFAQIefuYwisS`qZiB@@B@DJH","O=C1Nc2ccccc2O/C1=C/c1ccccn1"
"decoy_1838","0.483009","0.494695","0.711082","0.710362","0.539243","0.558958","fnkq@@LZrAJYyU_Ye_EEFcfkZjBBJdHBHQBTP@","c1ccc([C@@H]2N[C@H](CNCc3c[nH]c4ccccc34)CO2)cc1"
"decoy_1839","0.250542","0.362831","0.499844","0.702006","0.344668","0.462886","fe{P`@DY@eIeYU_U[YUQasZhHHjih@@@@","O=C(CCCCCCCCC(=O)Nc1ccccc1)Nc1ccccc1"
"decoy_184","0.443285","0.325012","0.751438","0.589592","0.478894","0.341059","dg@@@rdie_eZx{BBH@@@@","c1ccc(CNc2ccncn2)cc1"
"decoy_1840","0.387679","0.361706","0.67204","0.682679","0.466594","0.458865","ekhR@@@@HBfldRfbRTVbfRbQaRphTlrzJZvNfhHJ@XJP@DH`DP@","c1ccc(-c2n[nH]cc2[C@H](c2ccccc2)c2cn[nH]c2-c2ccccc2)cc1"
"decoy_1841","0.410513","0.446603","0.647477","0.692723","0.486809","0.519788","fasaR@LPQYtPAFRREQIIZEJZIIQf}VhHHZf@@@@@","O=C(CCNS(=O)(=O)c1ccccc1)OCC(=O)c1ccccc1"
"decoy_1842","0.373502","0.41867","0.676174","0.806033","0.434833","0.492507","fcp@@@\beRkrj|jormNF]fj}uUPPPDDP@P@@@","c1ccc(CNc2ccc(CN3CCN(Cc4ccccc4)CC3)cc2)cc1"
"decoy_1843","0.361015","0.402824","0.720242","0.889782","0.461998","0.495163","ffspB@LD\@HRfUU^UYteNRCdmZYjYBBbjJGIAT@","C1=C[C@@H](c2ccccc2)N2C(/C=C/N3CCCC3)=CSC2=N1"
"decoy_1844","0.334244","0.405061","0.614234","0.653962","0.39288","0.459963","fi{hR@NFCUkOEF@HrQQJVIKISJJKXeMF[viVjjfiZfh@@","O=C(CN1CCN(C(=O)c2cccs2)CC1)Nc1c[nH]c(=O)[nH]c1=O"
"decoy_1845","0.289988","0.26563","0.580261","0.576228","0.37458","0.352871","fnkh@@@XH{vRJJIQPiIGQILyXKoUZAPUMMP@E@@@","c1ccc(-n2cc(-c3ccnc(N4CCCCC4)n3)cn2)cc1"
"decoy_1846","0.39928","0.458116","0.69138","0.893689","0.431859","0.493125","foA``@D@hdrroZ|eYsUUP@QCD@@","O=C1NCCCC[C@@H]1Oc1ccccc1"
"decoy_1847","0.401228","0.327926","0.658459","0.604996","0.430967","0.374657","dgH@DtpRYYeUV}MjBPXH@@","O=C(Nc1cn[nH]c1)c1ccccc1"
"decoy_1848","0.309303","0.374851","0.491197","0.868552","0.333853","0.412234","dg~@@@RfUYwySn``hjH@@","c1ccc(NCC2CCCCC2)cc1"
"decoy_1849","0.374554","0.411933","0.527765","0.554636","0.377265","0.419126","fnkI`@DXDDCOYEDeEdhXhldeSbmQSUkURuULmKMHdcH@","O=C1NC2=NC=C[C@H]([C@H]3C=c4ccccc4=NC3=O)C2=C(O)N1"
"decoy_185","0.305078","0.307598","0.591447","0.631912","0.346648","0.365128","fhe@@@DjVYY_~RDhwgAZjjjjjjbIbTgII@@","C1=C2[C@@H]3CCCC[C@@H]3CC[C@@H]2[C@@H]2CCC[C@@H]2C1"
"decoy_1850","0.310121","0.295774","0.62911","0.654188","0.396278","0.396669","egj\D@@DE@`JdfVyYeUYew\abSQPpKIHZkiZ{Xyj@b@j@J`JHhbP|WR@@","O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@H]1CCC[C@H]3O1"
"decoy_1851","0.299025","0.308659","0.409709","0.427177","0.303802","0.338097","fjmpb@DXhsP@aIeYyeyw]GIVfjA`@@@DLH","O=C(NNC(=S)/N=C(\O)c1ccccc1)c1ccccc1"
"decoy_1852","0.297192","0.346401","0.517292","0.591424","0.369876","0.420913","fmwPR@He`cFPAFRREQQIIXiJYQIZ][tukT@@@UM@@@@@","O=C(NCc1ccc(OS(=O)(=O)c2ccccc2)cc1)Nc1ccccc1"
"decoy_1853","0.48645","0.51438","0.685825","0.706514","0.536922","0.543488","f`qPb@LV``@QddabbRRRMzsej`hJB@@","O=S(=O)(c1ccccc1)N1CCCNCC1"
"decoy_1854","0.271616","0.382448","0.519845","0.718642","0.356552","0.486843","fikP`@DIAEIeYU_UmeUFzMj``bjZ@@@@@","O=C(CCCCCCCC(=O)Nc1ccccc1)Nc1ccccc1"
"decoy_1855","0.356424","0.321076","0.603345","0.598742","0.445259","0.400426","ffsq@@G^rCIEEEBdeidddRfkAbVmRpHQSTlT`tcHB`","C1=CC2=N[C@H](/C=C/c3ccc(-c4ccccc4)o3)N[C@@H]2N=C1"
"decoy_1856","0.348985","0.366518","0.613598","0.648368","0.423153","0.423494","fiwQB@LVT@HrQQQYJHyJQIJHeIFJvoZcjVjZjjjjjkFXUU`@","O=C(CNC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)Nc1cc2c(s1)CCCC2"
"decoy_1857","0.30393","0.323295","0.445168","0.505929","0.325604","0.354701","flupB@LDX@HRfUf{U]`gQBffj`@@A@@@","c1ccc(CSc2nncn2-c2ccccc2)cc1"
"decoy_1858","0.428295","0.36821","0.865479","0.82992","0.50811","0.486324","fakQ@@EV@eLjosJl{|eDk^tDDUA@@@@@@","c1ccc(CN(CCCOc2ccccc2)c2ccccn2)cc1"
"decoy_1859","0.479463","0.349825","0.689193","0.45904","0.472866","0.363855","flmH@@@PY[IDlheDdhTlDEHuhifjjj`@ZBTWHIR`@","c1ccc([C@@H]2N[C@@H](c3cn[nH]c3)[C@@H]3CNC[C@@H]32)cc1"
"decoy_186","0.29935","0.291208","0.539087","0.639103","0.331589","0.363558","dk\@`@BDifUWGUN`@@@@@","c1ccc(Sc2ccccc2)cc1"
"decoy_1860","0.341089","0.433614","0.582656","0.72306","0.411924","0.503405","ec`\@H@FKA`@aJUyYmU}fU|BIMOHfaemjV@HHHjP`HH@@@","c1ccc2nc(-c3ccsc3)c(CNCCc3c[nH]c4ccccc34)cc2c1"
"decoy_1861","0.304371","0.410402","0.556145","0.765238","0.38515","0.50439","fi{Q@@DY@drjsJk~rm`~ct[UT@@@UUPP@@","O=C(CCc1ccccc1)NCc1ccc(CN2CCCCC2)cc1"
"decoy_1862","0.313292","0.421845","0.593626","0.675103","0.373463","0.477496","figib@NRt{KDu@DYHheBedeDeDXdR`iQst]RsUUMMSTsBJ@@","O=C1NC(CNCc2nnc(-c3cccs3)o2)=C[C@@H](c2ccco2)N1"
"decoy_1863","0.29509","0.197928","0.507262","0.403838","0.357697","0.260379","ffkHB@LZlD@QdbbfbRbVQfRqQScVCDmZXI@H@@H`@@","c1ccc2nc3c(-c4nc5ccccc5s4)c[nH]c3nc2c1"
"decoy_1864","0.372796","0.420805","0.617193","0.709288","0.475736","0.507327","ek`\L@@DLM@DjlbbRbRTVbbRRSbRTlrJjZvNZhHJJjjh@Ba@QFH@","O=C(NC[C@@H]([C@H]1CCOC1)N1CCCC1)Nc1ccc(Oc2ccccc2)cc1"
"decoy_1865","0.274502","0.351005","0.472367","0.687894","0.320304","0.381448","fakPB@DX@DILrkLrjkxZiZWkUU@@@@@@@@@","S=C(Nc1ccccc1)N(Cc1ccccc1)Cc1ccccc1"
"decoy_1866","0.410771","0.410235","0.669439","0.676452","0.469674","0.485121","fewqa@AZcqsPAAPaJYfw_me^TeEFrT\zefjijViji@@","O=C(Cc1csc(-c2ccco2)n1)NNC(=O)c1cc2c(s1)CCCC2"
"decoy_1867","0.399986","0.357441","0.760421","0.809437","0.467751","0.447217","fhia@@D@RYVUYwU[pViB@@@@PI@","O=C(/C=C/c1ccccc1)Nc1ccccc1"
"decoy_1868","0.298167","0.373812","0.584339","0.671196","0.378339","0.458144","ekh\D@@DLO@FDfU[eUyU^vRJKOBfecmcfjZjj``ajjblJDMCd@@","O=C1NC(=O)[C@](CCc2ccccc2)(C2CCN(CC3=CC[C@H]4C[C@@H]3C4)CC2)N1"
"decoy_1869","0.392382","0.418923","0.603077","0.634922","0.396641","0.413926","f`i``@E@heLknlnJ\D{uA@UUTP@@","c1cc2c(cc1CNC1CCCC1)OCO2"
"decoy_187","0.305495","0.262821","0.792658","0.763071","0.417377","0.367953","ekhPJ@@@DJEOLbbTTRRTtrRVQbRTlLBRjJZvNZjB`B@hX@HHPpQR@@","O=C(Oc1ccc2c(c1)OC=C[C@@H]2c1ccccc1)[C@H]1COc2ccccc2O1"
"decoy_1870","0.407464","0.474861","0.639176","0.737006","0.441029","0.508102","foAIA@LZM[`@bPQdbbQfRbQJV]UTuMKP``@","O=C(CSc1nc[nH]n1)N[C@@H]1C=CCS1"
"decoy_1871","0.246776","0.324918","0.453521","0.56876","0.340227","0.404751","fcoQb@LE`cH@cIIBhhddmleLeDeiuoKvmP@@ALu@@@B@X","O=C(/C=C/c1ccc(S(=O)(=O)Nc2ccccc2)cc1)NCc1ccccc1"
"decoy_1872","0.387295","0.336298","0.614014","0.535761","0.408945","0.361412","ffsp`@DLR@nQQQQIIYIIPjQeZCDmVjjejeZZjFH@","O=C([C@@H]1C=c2ccccc2=N1)N1CCC(c2ccon2)CC1"
"decoy_1873","0.339901","0.320431","0.587911","0.531031","0.391726","0.383441","fegPQ@LY`bJPA@PcIIBhhddlUHUDeiuoCfmP@@AKUUA@@@","O=S(=O)(Nc1ccc(S(=O)(=O)NC2CCCCC2)cc1)c1ccccc1"
"decoy_1874","0.348541","0.234223","0.718402","0.566617","0.455226","0.379085","flea@@D@RYUVYU]tPiZfh@@@@DBP","O=C(/C=C/c1ccccc1)NCCc1ccccc1"
"decoy_1875","0.432501","0.444369","0.674077","0.757222","0.485404","0.505894","fj}Q@@EVAdbbTRTVjTRPmJMdmADTMP@D@@@","c1ccc(CNCCCOc2cccc3[nH]ccc23)cc1"
"decoy_1876","0.336001","0.349225","0.511482","0.519342","0.362233","0.392207","fnkIb@F\tGt\`BLdTRaRRTTRlRIRRkAjviVjjiZZfP@@","O=c1nc(O)c2c(n1Cc1ccco1)NC(c1cccs1)=NC2"
"decoy_1877","0.313692","0.256806","0.52622","0.429387","0.361545","0.312921","fjcH@@@TM[IEDhiddchdjBtxuleZdIAb@BH@@","c1ccc(-c2ncnc3nn(-c4ccccc4)cc23)cc1"
"decoy_1878","0.281096","0.368086","0.48751","0.623445","0.349365","0.447984","fakPR@FQdZpPAFRJIQKESISJIJcAJ[v`hDfih@H@@@","O=C(COC(=O)c1ccc2c(c1)NC(=O)CS2)Nc1ccccc1"
"decoy_1879","0.28441","0.305768","0.562571","0.5386","0.31717","0.375234","fmgpR@DXhrRl`BDfUgYvUWyUIYkZZjZ``b@@@Pp`","O=C(CCCOc1ccccc1)NNC(=S)/N=C(\O)COc1ccccc1"
"decoy_188","0.429629","0.444201","0.796846","0.869465","0.433886","0.458253","dk^D@JBTiU]eimNjjijP@","c1coc(C[N@]2CCCOCC2)c1"
"decoy_1880","0.291047","0.339482","0.525724","0.610002","0.362548","0.435437","fcH`@D\LTF\bbbTRvrbbTQtRSNRtfj}mTlsPPLP@T@@@","O=C(Nc1ccccc1)c1ccccc1NCc1cc(=O)n2ccccc2n1"
"decoy_1881","0.441867","0.381219","0.651154","0.609601","0.463133","0.414419","fjcPb@LT``G`eVjkZoJtYIUgYJuUT@D@E@`DX`@","O=[P@@H]1NN2CCc3ccc(-c4ccccc4)cc3[C@@H]2CO1"
"decoy_1882","0.407519","0.361446","0.789479","0.798643","0.48039","0.433372","fdeaA@LJ@DNBLdTTVRbNbQJRLFMRuSUMT`@@","O=C(Cc1cccs1)Nc1cc2c(s1)CCCC2"
"decoy_1883","0.420562","0.494018","0.644601","0.835024","0.447658","0.510854","fhyp@@@TteLjolkbgI^CHPQUUQ@@@","c1ccc2c(c1)ncn2CCN1CCCCC1"
"decoy_1884","0.369158","0.375721","0.612615","0.646273","0.457953","0.438187","fbmPb@NN``@QddaRrbRrbRhpudyVjh@JjhhTP@","O=S1(=O)CC[C@H](Nc2ccc(N3CCCCC3)cc2)C1"
"decoy_1885","0.41205","0.367074","0.651946","0.622206","0.473593","0.439899","fdyI@@DDEHBSJkLjoXOhmSP@@@@HD`","O=C(/C=C/c1ccccc1)NNc1ncccn1"
"decoy_1886","0.335805","0.374836","0.551934","0.63884","0.41876","0.459682","ffkQB@LRT@HrQQQYJHrYIQDiHt\iJfmRuSUUUUUXCHiL@@","O=C(Nc1cc2c(s1)CNCC2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
"decoy_1887","0.427708","0.476558","0.654404","0.728634","0.496349","0.526272","fluqB@FFSh@QdbbttReTRVJRUEMLuTuUUTBP@","O=C(NC1CCNCC1)N1CCC[C@H]1c1cccs1"
"decoy_1888","0.229263","0.322944","0.390513","0.670825","0.2696","0.372959","fbmQB@LDT@HRf]YU^uqPsdyif```@H@@@","c1ccc(Nc2nc(COc3ccccc3)cs2)cc1"
"decoy_1889","0.307514","0.41457","0.472767","0.635785","0.339759","0.442646","fj}h@@@XipvRJIHiQQJKKTXzNR`PUAAQTD@@","c1ccc(N2CCCCC2)c(CNCc2ncncn2)c1"
"decoy_189","0.36501","0.322949","0.714103","0.740253","0.424519","0.407427","foQ@`@@JrJJIQIJEgIFlyhHA@H@@@","O=C1CC(=O)c2cccc3cccc1c23"
"decoy_1890","0.472155","0.498327","0.650081","0.70017","0.496495","0.515242","f`qQ@@DV@drrkN|cN|uAAQTTNH@","O=C(NC[C@H]1CCCNC1)c1ccccc1"
"decoy_1891","0.256065","0.368613","0.452585","0.662907","0.321554","0.449261","fjcqB@JRmh@PeLkzwJjxipW`yKPPEMRtlU@t@@","O=C(Nc1ccc2c(c1)NCS2)[C@@H]1C=c2ccccc2=N1"
"decoy_1892","0.384117","0.334537","0.698543","0.656742","0.449777","0.418705","fcQb@FMd[X@aJY~YyeUe\TCGMU{ifijPhHjjd`@@","O=C(c1ccc(CN2CCOCC2)o1)N(Cc1ccccc1)Cc1cccs1"
"decoy_1893","0.303617","0.455654","0.568815","0.718668","0.373356","0.51982","ekhRL@@DLBj`NLlbbbTTVRRVLRrbRXD\b|BjZvNZjX@@Bjh@@HPRcR@@","O=c1[nH]c2cc([C@@H]3N[C@@H](c4ccccc4)NO3)ccc2c(=O)n1-c1ccccc1"
"decoy_1894","0.290367","0.447412","0.455037","0.693591","0.351514","0.493121","fluq@@DX|CHhdhhddlUMNmzJVjB`hjb`@@","O=C(Nc1ccccc1)NC1CCN(C2CC2)CC1"
"decoy_1895","0.291691","0.280573","0.525364","0.527617","0.347033","0.339786","figPa@L^Tx@QDHrQQQYJHzYQIIHeIFrWhzejiijZjjXDEP","O=C(/C=C(\O)Nc1cc2c(s1)CCCC2)Nc1cc2c(s1)CCCC2"
"decoy_1896","0.382481","0.442218","0.640766","0.656817","0.446785","0.487141","fjci@@DJSdhDfYeUmUTTmNbUNVjB`hjfb`@@","O=C(c1cnc2[nH]ncc2c1)N1CCC2(CCNCC2)C1"
"decoy_1897","0.387304","0.359207","0.624935","0.612889","0.464131","0.454536","fbm``@M@PdrljolkQbcIruHPQP@P@@@","O=c1cc(CNCc2ccccc2)c2ccccc2o1"
"decoy_1898","0.266257","0.391071","0.535923","0.687969","0.328546","0.453664","fe{XA@DXIirPADPaIeUYU_mYVwasZihDHfh@@@bdj@","S=C(NCc1ccccc1)N/N=C/C=N/NC(=S)NCc1ccccc1"
"decoy_1899","0.380827","0.359971","0.649226","0.641795","0.458127","0.413906","fnsPa@LV``@QpHrRPqQIIUIJIIUmFjuZjZjj`@d@@","O=S(=O)(c1cccs1)N1CCN(CCCc2ccccc2)CC1"
"decoy_19","0.440911","0.375317","0.741607","0.734487","0.505369","0.452688","f`q`@@@IRljsoHsoUPP@@@@@","c1ccc(CCNCc2ccccc2)cc1"
"decoy_190","0.261899","0.362404","0.489993","0.682422","0.338142","0.446396","fa{HB@LZMD@QdbbbRRRNbbRfEiUlmkv`@@H`@@@@@@","c1ccc(Sc2cc(Nc3cccc4cccnc34)ncn2)cc1"
"decoy_1900","0.532026","0.392931","0.863645","0.735529","0.563289","0.456314","fhyP@@@JRf^yeUqRpW^if`dJHP@@","c1ccc(C(c2ccc[nH]2)c2ccc[nH]2)cc1"
"decoy_1901","0.405601","0.504941","0.623104","0.738448","0.45343","0.570857","fj}Qb@LQ``h@cIIBhhddilmmNlENUj@@@biB@@","O=C1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc2N1"
"decoy_1902","0.217445","0.2845","0.443366","0.584905","0.28693","0.352255","egdR@@@@AEMDieU}e]fYU_BcbSpJX{Zyjiejjj@@@F`@`d`","c1ccc(C(c2ccccc2)C2CCN(/N=N/C3=c4ccccc4=NC3)CC2)cc1"
"decoy_1903","0.365308","0.365013","0.648133","0.701057","0.433345","0.441145","fegaP@I@QPUlbbRRbfTRRflRWdqrN[UTpTEE@@P@@","O=C(COC(=O)COc1cccc2c1OCC2)NCCc1ccccc1"
"decoy_1904","0.298999","0.336076","0.569874","0.654817","0.363083","0.396402","egdVH@@DC@jfn`LbbbbRRRqbTRVtRVcaefUSWQusUAPTPADp@DP@@@","O=C(c1ccccc1)N1CCCN(c2ncnc3c2cnn3-c2ccccc2)CC1"
"decoy_1905","0.365882","0.437659","0.566137","0.64137","0.38456","0.445864","fbmp`@DXLAbSJoJzriJZLgKUMUU@AQBb@@","O=C1NC(=O)[C@H](C2CCN(Cc3ccccc3)CC2)N1"
"decoy_1906","0.404907","0.360098","0.656593","0.642985","0.479463","0.410674","fa{p@@@PLeLmlkOJdijwhm{MPPDAD@B@@@","c1ccc(CNCc2cnn(-c3cccc4ccccc34)c2)cc1"
"decoy_1907","0.323301","0.34292","0.500115","0.574307","0.353802","0.383838","dg~H`AX@cIEDiUDdUG]RmUUP@@","O=C(CN1CCCCC1)c1cccs1"
"decoy_1908","0.439421","0.44805","0.640994","0.705913","0.451219","0.474365","fdyq@@DLLAIeVUYwtxLVj``@@@@@","O=C(Cc1ccccc1)NCNc1ccccn1"
"decoy_1909","0.448214","0.415381","0.645383","0.688928","0.522161","0.487561","fdePb@LB``@QddaTTRtVVXKS`qVhJ@@BBED@","O=S1(=O)N[C@@H](c2ccccc2)Nc2ccccc21"
"decoy_191","0.223911","0.303315","0.438997","0.66968","0.290502","0.382754","fm@P@@VRwHhhhhdddbidXdfBTxp\efmh@`AHjjjhJQyU`@","O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC[C@H]3O[C@@H]1CCCCO1"
"decoy_1910","0.408894","0.530658","0.640711","0.713126","0.477134","0.578286","fdeHB@LBUD@QdbbRtJRbRIS``qhDBjjjH@@","c1cc2cnc(CNCC3CCNCC3)nc2s1"
"decoy_1911","0.262915","0.357654","0.472846","0.622378","0.32874","0.418938","fmwXr@LFlghxHuEjpAFRRFJIIIGJYQQ[ZMYpykUMTuSTmST@@","O=C(C[N@@]1CCCN(S(=O)(=O)c2cnoc2)CC1)Nc1c[nH]c(=O)[nH]c1=O"
"decoy_1912","0.288027","0.35405","0.535463","0.577004","0.344001","0.410794","fmoi@@DDhJHLbbTRRLRTJbRfREIwjmfmjYf@Bjh@H`DFP","O=C(N/N=C/c1cccc(C[N@@]2CCc3ccccc3C2)c1)c1cc[nH]n1"
"decoy_1913","0.382738","0.386609","0.708897","0.778645","0.473484","0.500053","fa{QA@FQ\@HTDYHheBeMeDehdbTehLV}jT@bjj@BHQYA`@","c1ccc([C@@H]2NC[C@H](CSc3cccc(-c4cccs4)n3)O2)cc1"
"decoy_1914","0.35557","0.346483","0.662837","0.715503","0.434936","0.441449","fmPa@LTeh@P`HRYYU[neU^RLsvhvsZmjifXJ`jJhjpVUSYAd@","O=C1/C(=C\c2ccccc2)SC(=S)N1NC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
"decoy_1915","0.263181","0.351514","0.442506","0.589853","0.300202","0.404546","fewX@@@XIRV\dTTRvbbRRqTRUN^SGHy`QEAPTT@@P@@","c1ccc(Nc2ncnc(CN3CCN(c4ccccc4)CC3)n2)cc1"
"decoy_1916","0.385831","0.380112","0.675254","0.731179","0.404264","0.407282","fhypB@LDX@HRfUfuWYpwgAijhIAF@@@","c1ccc(CSc2nnc3ccccn23)cc1"
"decoy_1917","0.320095","0.433666","0.600235","0.705702","0.393022","0.502519","fmwH`@DXbTF\bbRbbRRtjTrbRtzwikZhJBbjZ@@aEHZ@@","O=C(NC[C@@H]1CCC[C@@H](NC(=O)Nc2ccccc2)C1)Nc1ccccc1"
